station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity,mag,depth,lat,long
BK.JCC.00.HN,2010-11-01 13:37:29.720,3822.0,2010-11-01 13:38:07.865,0.973,P,nc71482146.mseed,0.4507082402706146,0.4507082402706146,59.77,1,I,,,2.15,12.411,40.356,-124.393
PB.B046..EH,2010-11-23 11:03:22.120,3303.0,2010-11-23 11:03:55.075,0.988,P,nc71487220.mseed,45432.2421875,45432.2421875,6.65,1,I,,,2.34,13.13,40.3213333,-124.3625
PB.B932..EH,2010-11-23 11:03:22.120,3358.0,2010-11-23 11:03:55.625,0.981,P,nc71487220.mseed,5532.71044921875,5532.71044921875,13.07,1,I,,,2.34,13.13,40.3213333,-124.3625
NC.KCT..HN,2010-11-23 11:03:22.120,3425.0,2010-11-23 11:03:56.295,0.986,P,nc71487220.mseed,6.0213847160339355,6.0213847160339355,17.26,,,,,2.34,13.13,40.3213333,-124.3625
NC.KMPB..HN,2010-11-23 11:03:22.120,3540.0,2010-11-23 11:03:57.445,0.969,P,nc71487220.mseed,8.604387283325195,8.604387283325195,23.13,,,,,2.34,13.13,40.3213333,-124.3625
PB.B933..EH,2010-11-23 11:03:22.120,3798.0,2010-11-23 11:04:00.025,0.98,P,nc71487220.mseed,2265.0322265625,2265.0322265625,44.33,1,E,,,2.34,13.13,40.3213333,-124.3625
NC.KRMB..HN,2010-11-23 11:03:22.120,5005.0,2010-11-23 11:04:12.095,0.984,P,nc71487220.mseed,0.5309821963310242,0.5309821963310242,138.83,,,,,2.34,13.13,40.3213333,-124.3625
NC.KHBB..HN,2010-11-25 10:00:30.270,3536.0,2010-11-25 10:01:05.555,0.991,P,nc71488095.mseed,35.05878829956055,35.05878829956055,3.3,,,,,2.81,31.018,40.6391667,-123.2476667
PB.B935..EH,2010-11-25 10:00:30.270,3759.0,2010-11-25 10:01:07.785,0.979,P,nc71488095.mseed,3856.064453125,3856.064453125,32.83,-1,I,,,2.81,31.018,40.6391667,-123.2476667
NC.KHMB..HN,2010-11-25 10:00:30.270,3936.0,2010-11-25 10:01:09.555,0.981,P,nc71488095.mseed,8.74720287322998,8.74720287322998,48.59,,,,,2.81,31.018,40.6391667,-123.2476667
TA.N02D..HN,2010-11-25 10:00:30.270,4075.0,2010-11-25 10:01:10.945,0.959,P,nc71488095.mseed,6.219882965087891,6.219882965087891,58.99,1,E,,,2.81,31.018,40.6391667,-123.2476667
BK.WDC..HH,2010-11-25 10:00:30.270,4049.0,2010-11-25 10:01:10.685,0.977,P,nc71488095.mseed,2026.9451904296875,2026.9451904296875,60.16,-1,I,,,2.81,31.018,40.6391667,-123.2476667
NC.KMR..HN,2010-11-25 10:00:30.270,4118.0,2010-11-25 10:01:11.375,0.969,P,nc71488095.mseed,1.106266975402832,1.106266975402832,62.33,,,,,2.81,31.018,40.6391667,-123.2476667
PB.B049..EH,2010-11-25 10:00:30.270,4130.0,2010-11-25 10:01:11.495,0.984,P,nc71488095.mseed,857.8592529296875,857.8592529296875,65.92,1,I,,,2.81,31.018,40.6391667,-123.2476667
PB.B045..EH,2010-11-25 10:00:30.270,4150.0,2010-11-25 10:01:11.695,0.977,P,nc71488095.mseed,881.5794067382812,881.5794067382812,67.33,1,I,,,2.81,31.018,40.6391667,-123.2476667
BK.JCC.00.HN,2010-11-25 10:00:30.270,4146.0,2010-11-25 10:01:11.655,0.966,P,nc71488095.mseed,0.6804473400115967,0.6804473400115967,68.96,1,I,,,2.81,31.018,40.6391667,-123.2476667
NC.KRP..HN,2010-11-25 10:00:30.270,4467.0,2010-11-25 10:01:14.865,0.983,P,nc71488095.mseed,0.8008767366409302,0.8008767366409302,87.1,,,,,2.81,31.018,40.6391667,-123.2476667
PB.B933..EH,2010-11-25 10:00:30.270,4410.0,2010-11-25 10:01:14.295,0.971,P,nc71488095.mseed,334.8191223144531,334.8191223144531,88.83,1,I,,,2.81,31.018,40.6391667,-123.2476667
PB.B047..EH,2010-11-25 10:00:30.270,4402.0,2010-11-25 10:01:14.215,0.974,P,nc71488095.mseed,243.08966064453125,243.08966064453125,89.38,1,I,,,2.81,31.018,40.6391667,-123.2476667
PB.B932..EH,2010-11-25 10:00:30.270,4407.0,2010-11-25 10:01:14.265,0.964,P,nc71488095.mseed,209.0568695068359,209.0568695068359,91.95,1,E,,,2.81,31.018,40.6391667,-123.2476667
PB.B046..EH,2010-11-25 10:00:30.270,4458.0,2010-11-25 10:01:14.775,0.98,P,nc71488095.mseed,321.6494140625,321.6494140625,94.69,1,I,,,2.81,31.018,40.6391667,-123.2476667
NC.KRMB..HN,2010-12-01 22:26:50.040,3962.0,2010-12-01 22:27:29.585,0.968,P,nc71491130.mseed,5.007375717163086,5.007375717163086,47.09,,,,,2.61,33.59,41.2648333,-123.4613333
PB.B047..EH,2010-12-18 04:51:16.610,3250.0,2010-12-18 04:51:49.035,0.982,P,nc71498305.mseed,38269.70703125,38269.70703125,0.7,1,I,,,2.34,12.01,40.245,-124.1646667
PB.B932..EH,2010-12-18 04:51:16.610,3260.0,2010-12-18 04:51:49.135,0.989,P,nc71498305.mseed,57201.97265625,57201.97265625,5.85,1,I,,,2.34,12.01,40.245,-124.1646667
PB.B046..EH,2010-12-18 04:51:16.610,3366.0,2010-12-18 04:51:50.195,0.979,P,nc71498305.mseed,18795.228515625,18795.228515625,13.29,1,I,,,2.34,12.01,40.245,-124.1646667
