event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mech_quality,pol_agreement_weighted
nc72322146,KSM.02.EHZ,1.0,1,40.16,-123.20783,36.705,82.306,85.6221,272.0755,,,con_p,1.0,1.0,40.186806,-124.175682,-0.931,1,D,1.0
nc72322146,CM03A.--.EHZ,-1.0,1,40.16,-123.20783,36.705,80.628,84.9897,307.64,,,con_p,1.0,1.0,40.602798,-123.959099,-0.582,0,D,0.0
nc72322146,B047.--.EHZ,1.0,1,40.16,-123.20783,36.705,82.366,85.639,276.9739,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,1,D,1.0
nc72322146,KMPB.--.HHZ,1.0,1,40.16,-123.20783,36.705,82.688,85.7303,290.2354,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,1,D,1.0
nc72322146,CM07A.--.EHZ,-1.0,1,40.16,-123.20783,36.705,82.206,85.5937,295.0576,,,con_p,1.0,1.0,40.473099,-124.084099,-0.311,0,D,0.0
nc72322146,B932.--.EHZ,1.0,1,40.16,-123.20783,36.705,87.065,87.7248,278.4463,,,con_p,1.0,1.0,40.275002,-124.221199,-0.052,1,D,1.0
nc72322146,CM01A.--.EHZ,-1.0,1,40.16,-123.20783,36.705,91.005,89.345,313.4377,,,con_p,1.0,1.0,40.722698,-123.985397,-0.708,1,D,1.0
nc72322146,KCO.--.EHZ,1.0,1,40.16,-123.20783,36.705,90.568,88.9384,276.8222,,,con_p,1.0,1.0,40.256748,-124.265984,-0.892,1,D,1.0
nc72322146,CM10A.--.EHZ,-1.0,1,40.16,-123.20783,36.705,91.484,89.79,281.0087,,,con_p,1.0,1.0,40.317101,-124.264503,-0.068,0,D,0.0
nc72322146,B046.--.EHZ,1.0,1,40.16,-123.20783,36.705,93.239,90.3914,281.138,,,con_p,1.0,1.0,40.321972,-124.284302,-0.044,1,D,1.0
nc72322146,CM04A.--.EHZ,-1.0,1,40.16,-123.20783,36.705,89.839,88.3926,301.5391,,,con_p,1.0,1.0,40.5826,-124.108803,-0.111,0,D,0.0
nc72322146,KHMB.--.HHZ,-1.0,1,40.16,-123.20783,36.705,91.137,89.4672,330.7032,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,1,D,1.0
