event_id,event_id2,station,location,channel,p_polarity,origin_latitude,origin_longitude,origin_depth_km
nc73139526,41,KCO,--,HNZ,-1,40.7311667,-124.089,7.9
nc73139526,41,B049,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,B045,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,KMR,--,HHZ,1,40.7311667,-124.089,7.9
nc73139526,41,KHBB,--,HHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,1591,10,HNZ,1,40.7311667,-124.089,7.9
nc73139526,41,KOM,02,HNZ,1,40.7311667,-124.089,7.9
nc73139526,41,B046,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,89101,10,HNZ,1,40.7311667,-124.089,7.9
nc73139526,41,B047,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,KBN,--,EHZ,1,40.7311667,-124.089,7.9
nc73201181,42,PETL,00,HHZ,1,40.2735,-124.3003333,9.44
nc73201181,42,89101,--,HNZ,-1,40.2735,-124.3003333,9.44
nc73201181,42,89101,10,HNZ,-1,40.2735,-124.3003333,9.44
nc73201181,42,KCO,--,HNZ,-1,40.2735,-124.3003333,9.44
nc73201181,42,B932,--,EHZ,1,40.2735,-124.3003333,9.44
nc73201181,42,B047,--,EHZ,-1,40.2735,-124.3003333,9.44
nc73201181,42,KMPB,--,HHZ,1,40.2735,-124.3003333,9.44
nc73201181,42,KPR,01,HNZ,-1,40.2735,-124.3003333,9.44
nc73201181,42,KCT,--,HHZ,-1,40.2735,-124.3003333,9.44
