station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,event_id,event_time,pn_quality
NC.KHBB..HH,2008-05-18T05:23:13.260,13286,2008-05-18 05:25:26.120,0.908,P,nc51202893.mseed,416.00140380859375,416.00140380859375,nc51202893,2008-05-18 05:23:43.260,1
NC.KHMB..HH,2008-05-18T05:23:13.260,3743,2008-05-18 05:23:50.690,0.982,P,nc51202893.mseed,2381.642578125,2381.642578125,nc51202893,2008-05-18 05:23:43.260,1
NC.KOM..SH,2008-05-18T05:23:13.260,3674,2008-05-18 05:23:50.000,0.98,P,nc51202893.mseed,678.8518676757812,678.8518676757812,nc51202893,2008-05-18 05:23:43.260,1
NC.KRMB..HH,2008-05-18T05:23:13.260,4172,2008-05-18 05:23:54.980,0.971,P,nc51202893.mseed,526.5447998046875,526.5447998046875,nc51202893,2008-05-18 05:23:43.260,1
NC.KRP..HH,2008-05-18T05:23:13.260,3998,2008-05-18 05:23:53.240,0.868,P,nc51202893.mseed,647.4174194335938,647.4174194335938,nc51202893,2008-05-18 05:23:43.260,1
NC.LAM..SH,2008-05-18T05:23:13.260,4484,2008-05-18 05:23:58.100,0.832,P,nc51202893.mseed,62.70560073852539,62.70560073852539,nc51202893,2008-05-18 05:23:43.260,1
NC.LBF..SH,2008-05-18T05:23:13.260,5170,2008-05-18 05:24:04.960,0.813,P,nc51202893.mseed,216.5292053222656,216.5292053222656,nc51202893,2008-05-18 05:23:43.260,1
NC.LBK..SH,2008-05-18T05:23:13.260,4064,2008-05-18 05:23:53.900,0.966,P,nc51202893.mseed,1637.343017578125,1637.343017578125,nc51202893,2008-05-18 05:23:43.260,1
NC.LGB..SH,2008-05-18T05:23:13.260,4776,2008-05-18 05:24:01.020,0.849,P,nc51202893.mseed,212.0263214111328,212.0263214111328,nc51202893,2008-05-18 05:23:43.260,1
NC.LGP..SH,2008-05-18T05:23:13.260,3898,2008-05-18 05:23:52.240,0.975,P,nc51202893.mseed,1678.1724853515625,1678.1724853515625,nc51202893,2008-05-18 05:23:43.260,1
NC.LMP..SH,2008-05-18T05:23:13.260,4933,2008-05-18 05:24:02.590,0.891,P,nc51202893.mseed,281.16595458984375,281.16595458984375,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME01.01.BH,2008-05-18T05:23:13.260,4368,2008-05-18 05:23:56.940,0.856,P,nc51202893.mseed,251.88278198242188,251.88278198242188,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME04.01.BH,2008-05-18T05:23:13.260,3766,2008-05-18 05:23:50.920,0.952,P,nc51202893.mseed,2563.582275390625,2563.582275390625,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME07.01.BH,2008-05-18T05:23:13.260,3900,2008-05-18 05:23:52.260,0.926,P,nc51202893.mseed,2272.596435546875,2272.596435546875,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME09.01.BH,2008-05-18T05:23:13.260,3979,2008-05-18 05:23:53.050,0.947,P,nc51202893.mseed,761.1555786132812,761.1555786132812,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME13.01.BH,2008-05-18T05:23:13.260,3922,2008-05-18 05:23:52.480,0.913,P,nc51202893.mseed,3744.205078125,3744.205078125,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME27.01.BH,2008-05-18T05:23:13.260,4175,2008-05-18 05:23:55.010,0.839,P,nc51202893.mseed,1760.503173828125,1760.503173828125,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME29.01.BH,2008-05-18T05:23:13.260,3625,2008-05-18 05:23:49.510,0.971,P,nc51202893.mseed,10997.126953125,10997.126953125,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME30.01.BH,2008-05-18T05:23:13.260,3638,2008-05-18 05:23:49.640,0.973,P,nc51202893.mseed,4711.57861328125,4711.57861328125,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME31.01.BH,2008-05-18T05:23:13.260,12495,2008-05-18 05:25:18.210,0.868,P,nc51202893.mseed,572.488037109375,572.488037109375,nc51202893,2008-05-18 05:23:43.260,1
XQ.ME32.01.BH,2008-05-18T05:23:13.260,12583,2008-05-18 05:25:19.090,0.837,P,nc51202893.mseed,871.302734375,871.302734375,nc51202893,2008-05-18 05:23:43.260,1
BK.GASB..HH,2008-06-05T21:58:44.860,4305,2008-06-05 21:59:27.910,0.97,P,nc51203864.mseed,395.9246520996094,395.9246520996094,nc51203864,2008-06-05 21:59:14.860,1
BK.WDC..HH,2008-06-05T21:58:44.860,4133,2008-06-05 21:59:26.190,0.852,P,nc51203864.mseed,309.84722900390625,309.84722900390625,nc51203864,2008-06-05 21:59:14.860,1
NC.GRO..EH,2008-06-05T21:58:44.860,4034,2008-06-05 21:59:25.200,0.971,P,nc51203864.mseed,192.4485321044922,192.4485321044922,nc51203864,2008-06-05 21:59:14.860,1
NC.KBN..SH,2008-06-05T21:58:44.860,3850,2008-06-05 21:59:23.360,0.979,P,nc51203864.mseed,285.7390441894531,285.7390441894531,nc51203864,2008-06-05 21:59:14.860,1
NC.KHBB..HH,2008-06-05T21:58:44.860,3968,2008-06-05 21:59:24.540,0.985,P,nc51203864.mseed,929.159912109375,929.159912109375,nc51203864,2008-06-05 21:59:14.860,1
NC.KIP..SH,2008-06-05T21:58:44.860,4029,2008-06-05 21:59:25.150,0.943,P,nc51203864.mseed,855.478271484375,855.478271484375,nc51203864,2008-06-05 21:59:14.860,1
NC.KKP..SH,2008-06-05T21:58:44.860,3810,2008-06-05 21:59:22.960,0.97,P,nc51203864.mseed,1307.33056640625,1307.33056640625,nc51203864,2008-06-05 21:59:14.860,1
NC.KMR..HH,2008-06-05T21:58:44.860,3957,2008-06-05 21:59:24.430,0.986,P,nc51203864.mseed,2023.11181640625,2023.11181640625,nc51203864,2008-06-05 21:59:14.860,1
NC.KPP..SH,2008-06-05T21:58:44.860,3736,2008-06-05 21:59:22.220,0.986,P,nc51203864.mseed,551.3897705078125,551.3897705078125,nc51203864,2008-06-05 21:59:14.860,1
NC.KSM..SH,2008-06-05T21:58:44.860,4402,2008-06-05 21:59:28.880,0.855,P,nc51203864.mseed,394.9747009277344,394.9747009277344,nc51203864,2008-06-05 21:59:14.860,1
NC.LBP..SH,2008-06-05T21:58:44.860,3719,2008-06-05 21:59:22.050,0.979,P,nc51203864.mseed,233.336669921875,233.336669921875,nc51203864,2008-06-05 21:59:14.860,1
NC.LRB..SH,2008-06-05T21:58:44.860,4035,2008-06-05 21:59:25.210,0.824,P,nc51203864.mseed,401.1129455566406,401.1129455566406,nc51203864,2008-06-05 21:59:14.860,1
NC.LVR..SH,2008-06-05T21:58:44.860,3937,2008-06-05 21:59:24.230,0.97,P,nc51203864.mseed,480.93798828125,480.93798828125,nc51203864,2008-06-05 21:59:14.860,1
XQ.ME12.01.BH,2008-06-05T21:58:44.860,4132,2008-06-05 21:59:26.180,0.921,P,nc51203864.mseed,1114.106201171875,1114.106201171875,nc51203864,2008-06-05 21:59:14.860,1
XQ.ME30.01.BH,2008-06-05T21:58:44.860,4291,2008-06-05 21:59:27.770,0.975,P,nc51203864.mseed,444.3079528808594,444.3079528808594,nc51203864,2008-06-05 21:59:14.860,1
XQ.ME35.01.BH,2008-06-05T21:58:44.860,4015,2008-06-05 21:59:25.010,0.974,P,nc51203864.mseed,743.2332763671875,743.2332763671875,nc51203864,2008-06-05 21:59:14.860,1
XQ.ME37.01.BH,2008-06-05T21:58:44.860,3910,2008-06-05 21:59:23.960,0.962,P,nc51203864.mseed,944.55712890625,944.55712890625,nc51203864,2008-06-05 21:59:14.860,1
XQ.ME39.01.BH,2008-06-05T21:58:44.860,3835,2008-06-05 21:59:23.210,0.971,P,nc51203864.mseed,961.4696655273438,961.4696655273438,nc51203864,2008-06-05 21:59:14.860,1
BK.JCC..HH,2008-08-17T05:56:29.373,3854,2008-08-17 05:57:07.913,0.95,P,nc51207076.mseed,212558.984375,212558.984375,nc51207076,2008-08-17 05:56:59.370,1
BK.WDC..HH,2008-08-17T05:56:29.373,5362,2008-08-17 05:57:22.993,0.877,P,nc51207076.mseed,19005.6796875,19005.6796875,nc51207076,2008-08-17 05:56:59.370,1
BK.YBH..HH,2008-08-17T05:56:29.373,5160,2008-08-17 05:57:20.973,0.746,P,nc51207076.mseed,26523.83203125,26523.83203125,nc51207076,2008-08-17 05:56:59.370,1
NC.KBO..HH,2008-08-17T05:56:29.373,4791,2008-08-17 05:57:17.283,0.871,P,nc51207076.mseed,58651.015625,58651.015625,nc51207076,2008-08-17 05:56:59.370,1
NC.KCR..SH,2008-08-17T05:56:29.373,4506,2008-08-17 05:57:14.433,0.948,P,nc51207076.mseed,404.7085266113281,404.7085266113281,nc51207076,2008-08-17 05:56:59.370,1
NC.KCS..SH,2008-08-17T05:56:29.373,4555,2008-08-17 05:57:14.923,0.923,P,nc51207076.mseed,1716.4144287109375,1716.4144287109375,nc51207076,2008-08-17 05:56:59.370,1
NC.KCT..HH,2008-08-17T05:56:29.373,4363,2008-08-17 05:57:13.003,0.854,P,nc51207076.mseed,113286.0703125,113286.0703125,nc51207076,2008-08-17 05:56:59.370,1
NC.KHBB..HH,2008-08-17T05:56:29.373,4617,2008-08-17 05:57:15.543,0.823,P,nc51207076.mseed,55841.34765625,55841.34765625,nc51207076,2008-08-17 05:56:59.370,1
NC.KHMB..HH,2008-08-17T05:56:29.373,4014,2008-08-17 05:57:09.513,0.944,P,nc51207076.mseed,1044123.9375,1044123.9375,nc51207076,2008-08-17 05:56:59.370,1
NC.KJJ..SH,2008-08-17T05:56:29.373,4657,2008-08-17 05:57:15.943,0.923,P,nc51207076.mseed,1733.70263671875,1733.70263671875,nc51207076,2008-08-17 05:56:59.370,1
NC.KKP..SH,2008-08-17T05:56:29.373,5042,2008-08-17 05:57:19.793,0.778,P,nc51207076.mseed,1655.5416259765625,1655.5416259765625,nc51207076,2008-08-17 05:56:59.370,1
NC.KMPB..HH,2008-08-17T05:56:29.373,4434,2008-08-17 05:57:13.713,0.882,P,nc51207076.mseed,93054.8515625,93054.8515625,nc51207076,2008-08-17 05:56:59.370,1
NC.KPP..SH,2008-08-17T05:56:29.373,4866,2008-08-17 05:57:18.033,0.87,P,nc51207076.mseed,1704.53369140625,1704.53369140625,nc51207076,2008-08-17 05:56:59.370,1
NC.KRMB..HH,2008-08-17T05:56:29.373,3846,2008-08-17 05:57:07.833,0.905,P,nc51207076.mseed,569085.1875,569085.1875,nc51207076,2008-08-17 05:56:59.370,1
NC.KRP..HH,2008-08-17T05:56:29.373,3424,2008-08-17 05:57:03.613,0.936,P,nc51207076.mseed,3069726.75,3069726.75,nc51207076,2008-08-17 05:56:59.370,1
NC.KSM..SH,2008-08-17T05:56:29.373,4746,2008-08-17 05:57:16.833,0.938,P,nc51207076.mseed,1688.3236083984375,1688.3236083984375,nc51207076,2008-08-17 05:56:59.370,1
NC.KSXB..HH,2008-08-17T05:56:29.373,4290,2008-08-17 05:57:12.273,0.896,P,nc51207076.mseed,224912.640625,224912.640625,nc51207076,2008-08-17 05:56:59.370,1
NC.KTR..SH,2008-08-17T05:56:29.373,4686,2008-08-17 05:57:16.233,0.907,P,nc51207076.mseed,730.3303833007812,730.3303833007812,nc51207076,2008-08-17 05:56:59.370,1
NC.LAM..SH,2008-08-17T05:56:29.373,5164,2008-08-17 05:57:21.013,0.794,P,nc51207076.mseed,1873.5560302734375,1873.5560302734375,nc51207076,2008-08-17 05:56:59.370,1
NC.LBK..SH,2008-08-17T05:56:29.373,4994,2008-08-17 05:57:19.313,0.88,P,nc51207076.mseed,1733.89599609375,1733.89599609375,nc51207076,2008-08-17 05:56:59.370,1
NC.LBP..SH,2008-08-17T05:56:29.373,5230,2008-08-17 05:57:21.673,0.831,P,nc51207076.mseed,1616.19677734375,1616.19677734375,nc51207076,2008-08-17 05:56:59.370,1
NC.LGP..SH,2008-08-17T05:56:29.373,4856,2008-08-17 05:57:17.933,0.905,P,nc51207076.mseed,1722.176513671875,1722.176513671875,nc51207076,2008-08-17 05:56:59.370,1
NC.LSF..SH,2008-08-17T05:56:29.373,5330,2008-08-17 05:57:22.673,0.797,P,nc51207076.mseed,1673.1217041015625,1673.1217041015625,nc51207076,2008-08-17 05:56:59.370,1
NC.LSR..SH,2008-08-17T05:56:29.373,5488,2008-08-17 05:57:24.253,0.879,P,nc51207076.mseed,1714.5654296875,1714.5654296875,nc51207076,2008-08-17 05:56:59.370,1
PB.B036..EH,2008-08-17T05:56:29.373,5428,2008-08-17 05:57:23.653,0.897,P,nc51207076.mseed,5763.1630859375,5763.1630859375,nc51207076,2008-08-17 05:56:59.370,1
PB.B039..EH,2008-08-17T05:56:29.373,5160,2008-08-17 05:57:20.973,0.785,P,nc51207076.mseed,24929.43359375,24929.43359375,nc51207076,2008-08-17 05:56:59.370,1
PB.B040..EH,2008-08-17T05:56:29.373,5528,2008-08-17 05:57:24.653,0.814,P,nc51207076.mseed,19031.87109375,19031.87109375,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME01.01.BH,2008-08-17T05:56:29.373,4510,2008-08-17 05:57:14.473,0.903,P,nc51207076.mseed,79661.0390625,79661.0390625,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME04.01.BH,2008-08-17T05:56:29.373,4095,2008-08-17 05:57:10.323,0.943,P,nc51207076.mseed,1222232.75,1222232.75,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME07.01.BH,2008-08-17T05:56:29.373,3544,2008-08-17 05:57:04.813,0.915,P,nc51207076.mseed,1058926.0,1058926.0,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME09.01.BH,2008-08-17T05:56:29.373,4914,2008-08-17 05:57:18.513,0.793,P,nc51207076.mseed,53558.39453125,53558.39453125,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME10.01.BH,2008-08-17T05:56:29.373,5256,2008-08-17 05:57:21.933,0.773,P,nc51207076.mseed,60753.87890625,60753.87890625,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME13.01.BH,2008-08-17T05:56:29.373,4840,2008-08-17 05:57:17.773,0.815,P,nc51207076.mseed,82891.2265625,82891.2265625,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME27.01.BH,2008-08-17T05:56:29.373,4880,2008-08-17 05:57:18.173,0.813,P,nc51207076.mseed,97411.6328125,97411.6328125,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME29.01.BH,2008-08-17T05:56:29.373,4458,2008-08-17 05:57:13.953,0.9,P,nc51207076.mseed,200482.6875,200482.6875,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME30.01.BH,2008-08-17T05:56:29.373,4160,2008-08-17 05:57:10.973,0.901,P,nc51207076.mseed,456854.15625,456854.15625,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME31.01.BH,2008-08-17T05:56:29.373,4066,2008-08-17 05:57:10.033,0.846,P,nc51207076.mseed,945249.6875,945249.6875,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME32.01.BH,2008-08-17T05:56:29.373,4299,2008-08-17 05:57:12.363,0.779,P,nc51207076.mseed,642350.3125,642350.3125,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME33.01.BH,2008-08-17T05:56:29.373,4469,2008-08-17 05:57:14.063,0.836,P,nc51207076.mseed,150251.9375,150251.9375,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME34.01.BH,2008-08-17T05:56:29.373,4350,2008-08-17 05:57:12.873,0.904,P,nc51207076.mseed,133055.53125,133055.53125,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME35.01.BH,2008-08-17T05:56:29.373,4592,2008-08-17 05:57:15.293,0.915,P,nc51207076.mseed,73965.3125,73965.3125,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME37.01.BH,2008-08-17T05:56:29.373,4747,2008-08-17 05:57:16.843,0.712,P,nc51207076.mseed,57526.39453125,57526.39453125,nc51207076,2008-08-17 05:56:59.370,1
XQ.ME49.01.BH,2008-08-17T05:56:29.373,5299,2008-08-17 05:57:22.363,0.8,P,nc51207076.mseed,19728.095703125,19728.095703125,nc51207076,2008-08-17 05:56:59.370,1
YW.FACU..BH,2008-08-17T05:56:29.373,5483,2008-08-17 05:57:24.203,0.873,P,nc51207076.mseed,22820.447265625,22820.447265625,nc51207076,2008-08-17 05:56:59.370,1
YW.FACV..BH,2008-08-17T05:56:29.373,4860,2008-08-17 05:57:17.973,0.786,P,nc51207076.mseed,43701.234375,43701.234375,nc51207076,2008-08-17 05:56:59.370,1
BK.GASB..HH,2008-08-21T09:26:00.070,4553,2008-08-21 09:26:45.600,0.962,P,nc51207214.mseed,1079.3038330078125,1079.3038330078125,nc51207214,2008-08-21 09:26:30.070,1
BK.WDC..HH,2008-08-21T09:26:00.070,3926,2008-08-21 09:26:39.330,0.975,P,nc51207214.mseed,2219.495849609375,2219.495849609375,nc51207214,2008-08-21 09:26:30.070,1
BK.YBH..HH,2008-08-21T09:26:00.070,5291,2008-08-21 09:26:52.980,0.831,P,nc51207214.mseed,540.947265625,540.947265625,nc51207214,2008-08-21 09:26:30.070,1
NC.GBB..EH,2008-08-21T09:26:00.070,4568,2008-08-21 09:26:45.750,0.92,P,nc51207214.mseed,309.5639953613281,309.5639953613281,nc51207214,2008-08-21 09:26:30.070,1
NC.GTC..SH,2008-08-21T09:26:00.070,4768,2008-08-21 09:26:47.750,0.942,P,nc51207214.mseed,68.2251968383789,68.2251968383789,nc51207214,2008-08-21 09:26:30.070,1
NC.KBN..SH,2008-08-21T09:26:00.070,4116,2008-08-21 09:26:41.230,0.972,P,nc51207214.mseed,665.591796875,665.591796875,nc51207214,2008-08-21 09:26:30.070,1
NC.KHBB..HH,2008-08-21T09:26:00.070,3702,2008-08-21 09:26:37.090,0.983,P,nc51207214.mseed,9970.8369140625,9970.8369140625,nc51207214,2008-08-21 09:26:30.070,1
NC.KIP..SH,2008-08-21T09:26:00.070,4295,2008-08-21 09:26:43.020,0.965,P,nc51207214.mseed,446.46380615234375,446.46380615234375,nc51207214,2008-08-21 09:26:30.070,1
NC.LBK..SH,2008-08-21T09:26:00.070,4353,2008-08-21 09:26:43.600,0.89,P,nc51207214.mseed,1629.8231201171875,1629.8231201171875,nc51207214,2008-08-21 09:26:30.070,1
NC.LBP..SH,2008-08-21T09:26:00.070,3638,2008-08-21 09:26:36.450,0.975,P,nc51207214.mseed,1566.3885498046875,1566.3885498046875,nc51207214,2008-08-21 09:26:30.070,1
NC.LGP..SH,2008-08-21T09:26:00.070,4022,2008-08-21 09:26:40.290,0.955,P,nc51207214.mseed,1638.5025634765625,1638.5025634765625,nc51207214,2008-08-21 09:26:30.070,1
NC.LPG..SH,2008-08-21T09:26:00.070,3936,2008-08-21 09:26:39.430,0.86,P,nc51207214.mseed,1650.786865234375,1650.786865234375,nc51207214,2008-08-21 09:26:30.070,1
NC.LRB..SH,2008-08-21T09:26:00.070,4071,2008-08-21 09:26:40.780,0.872,P,nc51207214.mseed,1600.7978515625,1600.7978515625,nc51207214,2008-08-21 09:26:30.070,1
NC.LRR..SH,2008-08-21T09:26:00.070,4910,2008-08-21 09:26:49.170,0.937,P,nc51207214.mseed,121.96058654785156,121.96058654785156,nc51207214,2008-08-21 09:26:30.070,1
NC.LSF..SH,2008-08-21T09:26:00.070,4010,2008-08-21 09:26:40.170,0.984,P,nc51207214.mseed,1497.42822265625,1497.42822265625,nc51207214,2008-08-21 09:26:30.070,1
NC.LSH..SH,2008-08-21T09:26:00.070,4563,2008-08-21 09:26:45.700,0.928,P,nc51207214.mseed,923.464599609375,923.464599609375,nc51207214,2008-08-21 09:26:30.070,1
NC.LSR..SH,2008-08-21T09:26:00.070,4652,2008-08-21 09:26:46.590,0.786,P,nc51207214.mseed,275.14508056640625,275.14508056640625,nc51207214,2008-08-21 09:26:30.070,1
NC.LVR..SH,2008-08-21T09:26:00.070,4043,2008-08-21 09:26:40.500,0.837,P,nc51207214.mseed,1287.1810302734375,1287.1810302734375,nc51207214,2008-08-21 09:26:30.070,1
NC.LWH..SH,2008-08-21T09:26:00.070,4575,2008-08-21 09:26:45.820,0.864,P,nc51207214.mseed,498.2215270996094,498.2215270996094,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME09.01.BH,2008-08-21T09:26:00.070,4335,2008-08-21 09:26:43.420,0.873,P,nc51207214.mseed,1708.974365234375,1708.974365234375,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME10.01.BH,2008-08-21T09:26:00.070,4307,2008-08-21 09:26:43.140,0.742,P,nc51207214.mseed,1640.22900390625,1640.22900390625,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME12.01.BH,2008-08-21T09:26:00.070,4170,2008-08-21 09:26:41.770,0.904,P,nc51207214.mseed,1731.600830078125,1731.600830078125,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME13.01.BH,2008-08-21T09:26:00.070,3810,2008-08-21 09:26:38.170,0.782,P,nc51207214.mseed,3763.661865234375,3763.661865234375,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME16.01.BH,2008-08-21T09:26:00.070,4418,2008-08-21 09:26:44.250,0.898,P,nc51207214.mseed,3151.822265625,3151.822265625,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME24.01.BH,2008-08-21T09:26:00.070,4427,2008-08-21 09:26:44.340,0.896,P,nc51207214.mseed,1236.80859375,1236.80859375,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME25.01.BH,2008-08-21T09:26:00.070,4680,2008-08-21 09:26:46.870,0.871,P,nc51207214.mseed,774.0369873046875,774.0369873046875,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME26.01.BH,2008-08-21T09:26:00.070,4467,2008-08-21 09:26:44.740,0.92,P,nc51207214.mseed,1690.0523681640625,1690.0523681640625,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME28.01.BH,2008-08-21T09:26:00.070,4034,2008-08-21 09:26:40.410,0.861,P,nc51207214.mseed,4824.041015625,4824.041015625,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME29.01.BH,2008-08-21T09:26:00.070,4302,2008-08-21 09:26:43.090,0.928,P,nc51207214.mseed,9275.1162109375,9275.1162109375,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME30.01.BH,2008-08-21T09:26:00.070,4052,2008-08-21 09:26:40.590,0.81,P,nc51207214.mseed,4182.16357421875,4182.16357421875,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME31.01.BH,2008-08-21T09:26:00.070,4295,2008-08-21 09:26:43.020,0.841,P,nc51207214.mseed,1298.7021484375,1298.7021484375,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME32.01.BH,2008-08-21T09:26:00.070,4171,2008-08-21 09:26:41.780,0.858,P,nc51207214.mseed,3297.344970703125,3297.344970703125,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME33.01.BH,2008-08-21T09:26:00.070,4087,2008-08-21 09:26:40.940,0.887,P,nc51207214.mseed,3747.880126953125,3747.880126953125,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME35.01.BH,2008-08-21T09:26:00.070,4007,2008-08-21 09:26:40.140,0.709,P,nc51207214.mseed,8208.3193359375,8208.3193359375,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME38.01.BH,2008-08-21T09:26:00.070,3974,2008-08-21 09:26:39.810,0.806,P,nc51207214.mseed,2494.721435546875,2494.721435546875,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME39.01.BH,2008-08-21T09:26:00.070,3956,2008-08-21 09:26:39.630,0.91,P,nc51207214.mseed,1784.539306640625,1784.539306640625,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME42.01.BH,2008-08-21T09:26:00.070,4367,2008-08-21 09:26:43.740,0.89,P,nc51207214.mseed,1020.6024780273438,1020.6024780273438,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME49.01.BH,2008-08-21T09:26:00.070,4346,2008-08-21 09:26:43.530,0.858,P,nc51207214.mseed,1011.5230712890624,1011.5230712890624,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME56.01.BH,2008-08-21T09:26:00.070,4143,2008-08-21 09:26:41.500,0.947,P,nc51207214.mseed,1501.9451904296875,1501.9451904296875,nc51207214,2008-08-21 09:26:30.070,1
XQ.ME57.01.BH,2008-08-21T09:26:00.070,4272,2008-08-21 09:26:42.790,0.917,P,nc51207214.mseed,1030.5377197265625,1030.5377197265625,nc51207214,2008-08-21 09:26:30.070,1
BK.GASB..HH,2008-09-04T03:54:37.590,4674,2008-09-04 03:55:24.330,0.849,P,nc51207671.mseed,449.9749450683594,449.9749450683594,nc51207671,2008-09-04 03:55:07.590,1
BK.WDC..HH,2008-09-04T03:54:37.590,3902,2008-09-04 03:55:16.610,0.977,P,nc51207671.mseed,823.3688354492188,823.3688354492188,nc51207671,2008-09-04 03:55:07.590,1
BK.YBH..HH,2008-09-04T03:54:37.590,5163,2008-09-04 03:55:29.220,0.823,P,nc51207671.mseed,611.9658203125,611.9658203125,nc51207671,2008-09-04 03:55:07.590,1
NC.KBN..SH,2008-09-04T03:54:37.590,4231,2008-09-04 03:55:19.900,0.951,P,nc51207671.mseed,649.8118896484375,649.8118896484375,nc51207671,2008-09-04 03:55:07.590,1
NC.KCS..SH,2008-09-04T03:54:37.590,3796,2008-09-04 03:55:15.550,0.986,P,nc51207671.mseed,840.2310791015625,840.2310791015625,nc51207671,2008-09-04 03:55:07.590,1
NC.KHBB..HH,2008-09-04T03:54:37.590,3618,2008-09-04 03:55:13.770,0.983,P,nc51207671.mseed,8487.51953125,8487.51953125,nc51207671,2008-09-04 03:55:07.590,1
NC.KHMB..HH,2008-09-04T03:54:37.590,4153,2008-09-04 03:55:19.120,0.954,P,nc51207671.mseed,3112.142822265625,3112.142822265625,nc51207671,2008-09-04 03:55:07.590,1
NC.KIP..SH,2008-09-04T03:54:37.590,4390,2008-09-04 03:55:21.490,0.98,P,nc51207671.mseed,283.1258544921875,283.1258544921875,nc51207671,2008-09-04 03:55:07.590,1
NC.KKP..SH,2008-09-04T03:54:37.590,4045,2008-09-04 03:55:18.040,0.93,P,nc51207671.mseed,250.20106506347656,250.20106506347656,nc51207671,2008-09-04 03:55:07.590,1
NC.KOM..SH,2008-09-04T03:54:37.590,4430,2008-09-04 03:55:21.890,0.797,P,nc51207671.mseed,313.1296081542969,313.1296081542969,nc51207671,2008-09-04 03:55:07.590,1
NC.KPP..SH,2008-09-04T03:54:37.590,3742,2008-09-04 03:55:15.010,0.984,P,nc51207671.mseed,1504.986572265625,1504.986572265625,nc51207671,2008-09-04 03:55:07.590,1
NC.LAM..SH,2008-09-04T03:54:37.590,5004,2008-09-04 03:55:27.630,0.875,P,nc51207671.mseed,71.0089340209961,71.0089340209961,nc51207671,2008-09-04 03:55:07.590,1
NC.LBK..SH,2008-09-04T03:54:37.590,4242,2008-09-04 03:55:20.010,0.892,P,nc51207671.mseed,1348.5743408203125,1348.5743408203125,nc51207671,2008-09-04 03:55:07.590,1
NC.LBP..SH,2008-09-04T03:54:37.590,3714,2008-09-04 03:55:14.730,0.984,P,nc51207671.mseed,1518.5706787109375,1518.5706787109375,nc51207671,2008-09-04 03:55:07.590,1
NC.LGP..SH,2008-09-04T03:54:37.590,3915,2008-09-04 03:55:16.740,0.958,P,nc51207671.mseed,1616.2991943359375,1616.2991943359375,nc51207671,2008-09-04 03:55:07.590,1
