event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
2148509,284,127.1,70.0,95.0,0.7499,0.5663,0.342,-0.3244,-0.1358,0.9361
2148509,285,340.4,40.0,135.0,-0.2153,-0.6057,0.766,0.8477,0.2736,0.4545
2148509,286,148.9,50.0,125.0,0.3956,0.656,0.6428,-0.7631,-0.1547,0.6275
2148509,287,151.0,55.0,130.0,0.3969,0.7166,0.5736,-0.7752,-0.0729,0.6275
2148509,288,287.6,45.0,95.0,-0.6738,-0.2144,0.7071,0.6977,0.1305,0.7044
2148509,289,120.5,55.0,110.0,0.7057,0.4159,0.5736,-0.638,0.021,0.7698
2148509,290,157.1,55.0,140.0,0.3185,0.7547,0.5736,-0.8491,-0.0418,0.5265
2148509,291,118.2,45.0,120.0,0.623,0.3345,0.7071,-0.7761,0.1508,0.6124
2148509,292,299.5,50.0,105.0,-0.667,-0.3767,0.6428,0.6679,0.0799,0.7399
2148509,293,155.5,50.0,140.0,0.3182,0.6968,0.6428,-0.8685,-0.0576,0.4924
2148509,294,101.1,65.0,95.0,0.8894,0.1741,0.4226,-0.4299,0.0046,0.9029
2148509,295,320.4,20.0,110.0,-0.218,-0.2635,0.9397,0.8264,0.4624,0.3214
2148509,296,285.7,40.0,100.0,-0.619,-0.1734,0.766,0.7733,0.0363,0.633
2148509,297,138.8,55.0,100.0,0.5394,0.6165,0.5736,-0.5027,-0.3107,0.8067
2148509,298,306.0,50.0,110.0,-0.6197,-0.4503,0.6428,0.6897,0.0783,0.7198
2148509,299,333.7,65.0,120.0,-0.4017,-0.8124,0.4226,0.6104,0.1065,0.7849
2155068,0,125.3,45.0,115.0,0.5771,0.4085,0.7071,-0.7672,-0.0253,0.6409
2155068,1,176.2,80.0,130.0,0.0653,0.9826,0.1736,-0.6502,-0.0901,0.7544
2155068,2,332.6,40.0,120.0,-0.2957,-0.5707,0.766,0.7492,0.359,0.5567
2155068,3,164.1,70.0,135.0,0.2572,0.9038,0.342,-0.7463,-0.0391,0.6645
2155068,4,177.1,60.0,120.0,0.0439,0.8649,0.5,-0.5213,-0.4071,0.75
2155068,5,299.5,50.0,100.0,-0.667,-0.3767,0.6428,0.6366,0.1601,0.7544
2155068,6,153.5,70.0,145.0,0.4189,0.8412,0.342,-0.8207,0.1895,0.539
2155068,7,318.0,25.0,110.0,-0.2828,-0.3141,0.9063,0.824,0.404,0.3971
2155068,8,105.7,40.0,100.0,0.619,0.1734,0.766,-0.7733,-0.0363,0.633
2155068,9,134.3,65.0,110.0,0.6486,0.6331,0.4226,-0.5231,-0.0327,0.8517
2155068,10,134.3,65.0,105.0,0.6486,0.6331,0.4226,-0.4729,-0.0999,0.8754
2155068,11,168.5,50.0,175.0,0.1521,0.7508,0.6428,-0.9875,0.1429,0.0668
2155068,12,315.8,55.0,105.0,-0.5715,-0.5869,0.5736,0.5719,0.2164,0.7912
2155068,13,162.0,65.0,160.0,0.2801,0.862,0.4226,-0.9384,0.1529,0.31
2155068,14,350.0,90.0,-135.0,0.1736,0.9848,-0.0,-0.6964,0.1228,0.7071
2155068,15,322.3,60.0,105.0,-0.5301,-0.6848,0.5,0.5003,0.2235,0.8365
2155068,16,139.4,45.0,150.0,0.4601,0.537,0.7071,-0.8877,0.295,0.3536
2155068,17,162.0,65.0,145.0,0.2801,0.862,0.4226,-0.854,0.0226,0.5198
2155068,18,121.3,40.0,125.0,0.5492,0.334,0.766,-0.8342,0.164,0.5265
2155068,19,114.0,25.0,130.0,0.3861,0.1719,0.9063,-0.8957,0.3048,0.3237
2155068,20,132.7,55.0,100.0,0.6019,0.5556,0.5736,-0.5328,-0.2556,0.8067
2155068,21,107.6,35.0,125.0,0.5468,0.1731,0.8192,-0.8128,0.3444,0.4698
2155068,22,113.5,40.0,125.0,0.5896,0.2561,0.766,-0.8041,0.2761,0.5265
2155068,23,162.0,75.0,120.0,0.2985,0.9187,0.2588,-0.5448,-0.0587,0.8365
2155068,24,173.1,65.0,120.0,0.1092,0.8997,0.4226,-0.5405,-0.3031,0.7849
2155068,25,156.5,65.0,100.0,0.3619,0.8309,0.4226,-0.3254,-0.3122,0.8925
2155068,26,114.0,25.0,120.0,0.3861,0.1719,0.9063,-0.9204,0.1375,0.366
2155068,27,321.9,55.0,100.0,-0.5058,-0.6443,0.5736,0.4854,0.3371,0.8067
2155068,28,151.0,55.0,150.0,0.3969,0.7166,0.5736,-0.8965,0.1688,0.4096
2155068,29,300.0,30.0,95.0,-0.433,-0.25,0.866,0.7907,0.3559,0.4981
2155068,30,163.2,55.0,165.0,0.2365,0.7843,0.5736,-0.9677,0.1367,0.212
2155068,31,142.4,50.0,150.0,0.4678,0.6066,0.6428,-0.8821,0.2743,0.383
2155068,32,160.4,40.0,175.0,0.2153,0.6057,0.766,-0.961,0.2707,0.056
2155068,33,135.8,50.0,115.0,0.5339,0.5494,0.6428,-0.7091,-0.1232,0.6943
2155068,34,148.1,60.0,150.0,0.4581,0.7349,0.5,-0.8672,0.2459,0.433
2155068,35,159.7,60.0,110.0,0.3008,0.8121,0.5,-0.4839,-0.3218,0.8138
2155068,36,134.3,65.0,95.0,0.6486,0.6331,0.4226,-0.3622,-0.2317,0.9029
2155068,37,157.1,55.0,100.0,0.3185,0.7547,0.5736,-0.3796,-0.4529,0.8067
2155068,38,139.4,45.0,145.0,0.4601,0.537,0.7071,-0.8859,0.225,0.4056
2155068,39,153.5,70.0,150.0,0.4189,0.8412,0.342,-0.8515,0.2329,0.4698
2155068,40,122.7,50.0,100.0,0.6444,0.4142,0.6428,-0.6264,-0.1962,0.7544
2155068,41,177.1,60.0,170.0,0.0439,0.8649,0.5,-0.9879,-0.0368,0.1504
2155068,42,153.5,45.0,100.0,0.3152,0.633,0.7071,-0.4658,-0.546,0.6964
2155068,43,114.0,25.0,95.0,0.3861,0.1719,0.9063,-0.8603,-0.2876,0.421
2155068,44,133.9,35.0,135.0,0.4133,0.3977,0.8192,-0.9077,0.1078,0.4056
2155068,45,151.0,55.0,135.0,0.3969,0.7166,0.5736,-0.8151,-0.0122,0.5792
2155068,46,173.1,65.0,165.0,0.1092,0.8997,0.4226,-0.9721,0.0078,0.2346
2155068,47,160.4,40.0,145.0,0.2153,0.6057,0.766,-0.919,-0.1397,0.3687
2155068,48,140.0,30.0,115.0,0.3214,0.383,0.866,-0.8283,-0.3296,0.4532
2155068,49,310.0,30.0,100.0,-0.383,-0.3214,0.866,0.765,0.4152,0.4924
2155068,50,105.7,40.0,105.0,0.619,0.1734,0.766,-0.7823,0.0496,0.6209
2155068,51,145.4,65.0,100.0,0.5148,0.7459,0.4226,-0.3793,-0.2439,0.8925
2155068,52,146.5,45.0,110.0,0.3906,0.5894,0.7071,-0.6521,-0.365,0.6645
2155068,53,140.0,30.0,145.0,0.3214,0.383,0.866,-0.9468,0.146,0.2868
2155068,54,114.4,55.0,95.0,0.7459,0.3385,0.5736,-0.5563,-0.1567,0.816
2155068,55,306.0,50.0,110.0,-0.6197,-0.4503,0.6428,0.6897,0.0783,0.7198
2155068,56,151.0,55.0,140.0,0.3969,0.7166,0.5736,-0.8488,0.0487,0.5265
2155068,57,175.1,50.0,165.0,0.0656,0.7632,0.6428,-0.9766,-0.0831,0.1983
2155068,58,327.1,35.0,95.0,-0.3118,-0.4814,0.8192,0.5167,0.6376,0.5714
2155068,59,139.4,45.0,105.0,0.4601,0.537,0.7071,-0.6409,-0.3503,0.683
2155068,60,158.8,70.0,115.0,0.3395,0.8762,0.342,-0.5061,-0.1364,0.8517
2155068,61,309.7,55.0,110.0,-0.6306,-0.5228,0.5736,0.6332,0.0807,0.7698
2155068,62,171.3,60.0,140.0,0.1311,0.856,0.5,-0.8059,-0.2017,0.5567
2155068,63,174.7,45.0,160.0,0.0652,0.7041,0.7071,-0.958,-0.1541,0.2418
2155068,64,140.0,30.0,100.0,0.3214,0.383,0.866,-0.6812,-0.5417,0.4924
2155068,65,350.0,85.0,-135.0,-0.173,-0.9811,0.0872,0.6857,-0.1835,-0.7044
2155068,66,163.2,55.0,175.0,0.2365,0.7843,0.5736,-0.9682,0.2397,0.0714
2155068,67,104.4,20.0,110.0,0.3313,0.0851,0.9397,-0.9403,0.1117,0.3214
2155068,68,169.4,70.0,135.0,0.1727,0.9237,0.342,-0.7395,-0.1078,0.6645
2155068,69,110.0,30.0,105.0,0.4698,0.171,0.866,-0.8746,-0.0429,0.483
2155068,70,129.3,50.0,110.0,0.593,0.4849,0.6428,-0.6841,-0.1176,0.7198
2155068,71,132.7,55.0,140.0,0.6019,0.5556,0.5736,-0.7905,0.3128,0.5265
2155068,72,303.6,55.0,100.0,-0.6826,-0.4528,0.5736,0.5667,0.1676,0.8067
2155068,73,156.5,65.0,150.0,0.3619,0.8309,0.4226,-0.8784,0.1521,0.4532
2155068,74,171.3,60.0,150.0,0.1311,0.856,0.5,-0.8939,-0.116,0.433
2155068,75,157.1,55.0,115.0,0.3185,0.7547,0.5736,-0.5915,-0.3146,0.7424
2155068,76,120.0,30.0,115.0,0.433,0.25,0.866,-0.891,-0.0264,0.4532
2155068,77,151.5,35.0,155.0,0.274,0.5039,0.8192,-0.9616,0.1288,0.2424
2155068,78,181.3,80.0,160.0,-0.0218,0.9846,0.1736,-0.9381,-0.0802,0.3368
2155068,79,137.0,40.0,135.0,0.4387,0.4698,0.766,-0.8865,0.0868,0.4545
2155068,80,330.0,45.0,120.0,-0.3536,-0.6124,0.7071,0.7392,0.2803,0.6124
2155068,81,136.5,60.0,110.0,0.5967,0.6277,0.5,-0.5716,-0.1049,0.8138
2155068,82,130.6,60.0,105.0,0.6571,0.5641,0.5,-0.535,-0.1182,0.8365
2155068,83,151.5,35.0,135.0,0.274,0.5039,0.8192,-0.8979,-0.1711,0.4056
2155068,84,163.2,55.0,105.0,0.2365,0.7843,0.5736,-0.4077,-0.4557,0.7912
2155068,85,166.1,80.0,130.0,0.2373,0.9558,0.1736,-0.6559,0.0258,0.7544
2155068,86,344.1,45.0,130.0,-0.1935,-0.6801,0.7071,0.7665,0.3451,0.5417
2155068,87,164.1,70.0,170.0,0.2572,0.9038,0.342,-0.9635,0.2124,0.1632
2155068,88,181.3,80.0,155.0,-0.0218,0.9846,0.1736,-0.9045,-0.0934,0.4162
2155068,89,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
2155068,90,111.2,45.0,120.0,0.6594,0.2554,0.7071,-0.7516,0.245,0.6124
2155068,91,162.0,50.0,170.0,0.2367,0.7286,0.6428,-0.9711,0.1982,0.133
2155068,92,148.2,70.0,115.0,0.4947,0.7989,0.342,-0.5225,-0.0411,0.8517
2155068,93,162.0,75.0,155.0,0.2985,0.9187,0.2588,-0.8958,0.176,0.4082
2155068,94,324.8,40.0,110.0,-0.3707,-0.5251,0.766,0.6945,0.3909,0.604
2155068,95,162.0,65.0,105.0,0.2801,0.862,0.4226,-0.3723,-0.3083,0.8754
2155068,96,293.2,60.0,95.0,-0.7958,-0.3415,0.5,0.4921,0.1163,0.8627
2155068,97,175.1,50.0,135.0,0.0656,0.7632,0.6428,-0.7434,-0.3923,0.5417
2155068,98,125.3,45.0,135.0,0.5771,0.4085,0.7071,-0.8166,0.2883,0.5
2155068,99,165.5,60.0,160.0,0.2171,0.8384,0.5,-0.9526,0.07,0.2962
2155068,100,142.7,35.0,125.0,0.3477,0.4562,0.8192,-0.8629,-0.1859,0.4698
2155068,101,152.6,40.0,140.0,0.2957,0.5707,0.766,-0.9067,-0.0848,0.4132
2155068,102,142.7,35.0,140.0,0.3477,0.4562,0.8192,-0.9284,0.0456,0.3687
2155068,103,163.2,55.0,145.0,0.2365,0.7843,0.5736,-0.8793,-0.0785,0.4698
2155068,104,121.3,40.0,95.0,0.5492,0.334,0.766,-0.6973,-0.322,0.6403
2155068,105,124.8,60.0,110.0,0.7108,0.4947,0.5,-0.581,0.0123,0.8138
2155068,106,162.0,50.0,125.0,0.2367,0.7286,0.6428,-0.7082,-0.3235,0.6275
2155068,107,107.6,35.0,110.0,0.5468,0.1731,0.8192,-0.8371,0.0938,0.539
2155068,108,177.1,60.0,160.0,0.0439,0.8649,0.5,-0.9471,-0.1232,0.2962
2155068,109,129.3,50.0,125.0,0.593,0.4849,0.6428,-0.7707,0.1107,0.6275
2155068,110,158.8,70.0,100.0,0.3395,0.8762,0.342,-0.2836,-0.2514,0.9254
2155068,111,151.5,35.0,150.0,0.274,0.5039,0.8192,-0.9565,0.0539,0.2868
2155068,112,110.0,30.0,100.0,0.4698,0.171,0.866,-0.8608,-0.1285,0.4924
2155068,113,107.6,35.0,120.0,0.5468,0.1731,0.8192,-0.8272,0.2627,0.4967
2155068,114,132.7,55.0,110.0,0.6019,0.5556,0.5736,-0.628,-0.1143,0.7698
2155068,115,167.5,65.0,135.0,0.1956,0.885,0.4226,-0.7549,-0.1392,0.6409
2155068,116,177.4,75.0,145.0,0.0433,0.965,0.2588,-0.825,-0.1116,0.554
2155068,117,104.1,45.0,105.0,0.6858,0.1725,0.7071,-0.7255,0.0844,0.683
2155068,118,109.6,50.0,110.0,0.7215,0.2574,0.6428,-0.6838,0.1191,0.7198
2155068,119,138.8,55.0,130.0,0.5394,0.6165,0.5736,-0.7731,0.0926,0.6275
2155068,120,162.0,65.0,175.0,0.2801,0.862,0.4226,-0.9588,0.2728,0.079
2155068,121,165.5,60.0,120.0,0.2171,0.8384,0.5,-0.5926,-0.2939,0.75
2155068,122,171.3,60.0,135.0,0.1311,0.856,0.5,-0.7525,-0.2424,0.6124
2155068,123,162.0,65.0,130.0,0.2801,0.862,0.4226,-0.7114,-0.1093,0.6943
2155068,124,120.0,30.0,110.0,0.433,0.25,0.866,-0.8758,-0.1107,0.4698
2155068,125,168.3,40.0,130.0,0.1308,0.6293,0.766,-0.7487,-0.4438,0.4924
2155068,126,160.4,40.0,135.0,0.2153,0.6057,0.766,-0.8477,-0.2736,0.4545
2155068,127,169.3,55.0,125.0,0.1518,0.805,0.5736,-0.6507,-0.3554,0.671
2155068,128,159.7,60.0,150.0,0.3008,0.8121,0.5,-0.8989,0.0663,0.433
2155068,129,136.5,60.0,95.0,0.5967,0.6277,0.5,-0.4063,-0.301,0.8627
2155068,130,122.7,50.0,105.0,0.6444,0.4142,0.6428,-0.6622,-0.1179,0.7399
2155068,131,168.3,40.0,165.0,0.1308,0.6293,0.766,-0.9861,0.0024,0.1664
2155068,132,301.3,40.0,100.0,-0.5492,-0.334,0.766,0.7348,0.2436,0.633
2155068,133,159.7,60.0,145.0,0.3008,0.8121,0.5,-0.8678,0.0156,0.4967
2155068,134,113.5,40.0,110.0,0.5896,0.2561,0.766,-0.7965,0.0269,0.604
2155068,135,156.5,65.0,120.0,0.3619,0.8309,0.4226,-0.6046,-0.1359,0.7849
2155068,136,130.0,30.0,100.0,0.383,0.3214,0.866,-0.765,-0.4152,0.4924
2155068,137,165.5,60.0,180.0,0.2171,0.8384,0.5,-0.9681,0.2507,0.0
2155068,138,151.5,35.0,140.0,0.274,0.5039,0.8192,-0.9245,-0.0966,0.3687
2155068,139,161.0,80.0,130.0,0.3209,0.9311,0.1736,-0.6511,0.0837,0.7544
2155068,140,126.6,55.0,125.0,0.6575,0.4885,0.5736,-0.7192,0.1802,0.671
2155068,141,142.3,60.0,125.0,0.5301,0.6848,0.5,-0.7043,0.0272,0.7094
2155068,142,167.1,75.0,130.0,0.2149,0.9417,0.2588,-0.6708,-0.0503,0.7399
2155068,143,138.0,25.0,140.0,0.2828,0.3141,0.9063,-0.9591,0.0797,0.2717
2155068,144,113.2,60.0,95.0,0.7958,0.3415,0.5,-0.4921,-0.1163,0.8627
2155068,145,145.4,65.0,115.0,0.5148,0.7459,0.4226,-0.5654,-0.0751,0.8214
2155068,146,132.7,55.0,95.0,0.6019,0.5556,0.5736,-0.479,-0.3235,0.816
2155068,147,140.0,30.0,125.0,0.3214,0.383,0.866,-0.8954,-0.1747,0.4096
2155068,148,168.5,50.0,140.0,0.1521,0.7508,0.6428,-0.8328,-0.2528,0.4924
2155068,149,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
2155068,150,167.5,65.0,120.0,0.1956,0.885,0.4226,-0.5672,-0.2495,0.7849
2155068,151,160.0,30.0,165.0,0.171,0.4698,0.866,-0.9843,0.1197,0.1294
2155068,152,168.5,50.0,135.0,0.1521,0.7508,0.6428,-0.7833,-0.305,0.5417
2155068,153,165.0,85.0,140.0,0.2578,0.9623,0.0872,-0.7544,0.1442,0.6403
2155068,154,325.6,50.0,125.0,-0.4324,-0.6323,0.6428,0.7707,0.1109,0.6275
2155068,155,174.7,45.0,170.0,0.0652,0.7041,0.7071,-0.9919,-0.0314,0.1228
2155068,156,175.1,50.0,170.0,0.0656,0.7632,0.6428,-0.9907,-0.0269,0.133
2155068,157,156.5,65.0,125.0,0.3619,0.8309,0.4226,-0.6641,-0.0883,0.7424
2155068,158,152.6,40.0,165.0,0.2957,0.5707,0.766,-0.9488,0.2684,0.1664
2155068,159,122.7,50.0,95.0,0.6444,0.4142,0.6428,-0.5858,-0.2729,0.7631
2155068,160,182.6,75.0,160.0,-0.0433,0.965,0.2588,-0.9348,-0.1306,0.3304
2155068,161,176.2,80.0,165.0,0.0653,0.9826,0.1736,-0.9668,0.0192,0.2549
2155068,162,111.2,45.0,100.0,0.6594,0.2554,0.7071,-0.7121,-0.0896,0.6964
2155068,163,151.0,55.0,100.0,0.3969,0.7166,0.5736,-0.4256,-0.41,0.8067
2155068,164,151.0,55.0,155.0,0.3969,0.7166,0.5736,-0.9103,0.2271,0.3462
2155068,165,133.9,35.0,125.0,0.4133,0.3977,0.8192,-0.8812,-0.052,0.4698
2155068,166,164.1,70.0,150.0,0.2572,0.9038,0.342,-0.8798,0.0725,0.4698
2155068,167,122.7,50.0,120.0,0.6444,0.4142,0.6428,-0.7386,0.1197,0.6634
2155068,168,162.0,50.0,175.0,0.2367,0.7286,0.6428,-0.9647,0.2546,0.0668
2155068,169,167.6,45.0,135.0,0.1513,0.6907,0.7071,-0.7977,-0.3372,0.5
2155068,170,139.8,65.0,120.0,0.5844,0.6927,0.4226,-0.6182,0.0427,0.7849
2155068,171,303.6,55.0,95.0,-0.6826,-0.4528,0.5736,0.5243,0.2432,0.816
2155068,172,174.7,70.0,105.0,0.0867,0.9357,0.342,-0.2882,-0.3051,0.9077
2155068,173,162.0,65.0,120.0,0.2801,0.862,0.4226,-0.5886,-0.1936,0.7849
2155068,174,164.1,70.0,180.0,0.2572,0.9038,0.342,-0.9618,0.2737,0.0
2155068,175,128.8,65.0,120.0,0.7066,0.5675,0.4226,-0.5985,0.1607,0.7849
2155068,176,135.8,50.0,95.0,0.5339,0.5494,0.6428,-0.5088,-0.3985,0.7631
2155068,177,177.4,75.0,135.0,0.0433,0.965,0.2588,-0.7146,-0.1511,0.683
2155068,178,130.6,60.0,115.0,0.6571,0.5641,0.5,-0.6191,0.0255,0.7849
2155068,179,109.6,50.0,95.0,0.7215,0.2574,0.6428,-0.6324,-0.1331,0.7631
2155068,180,157.1,55.0,95.0,0.3185,0.7547,0.5736,-0.3025,-0.4925,0.816
2155068,181,292.9,50.0,95.0,-0.7056,-0.2982,0.6428,0.6238,0.169,0.7631
2155068,182,148.9,50.0,150.0,0.3956,0.656,0.6428,-0.9076,0.172,0.383
2155068,183,317.0,40.0,105.0,-0.4387,-0.4698,0.766,0.6942,0.3641,0.6209
2155068,184,107.6,35.0,105.0,0.5468,0.1731,0.8192,-0.8325,0.008,0.554
2155068,185,155.5,50.0,105.0,0.3182,0.6968,0.6428,-0.4934,-0.4573,0.7399
2155068,186,338.7,50.0,125.0,-0.2779,-0.7138,0.6428,0.7255,0.2826,0.6275
2155068,187,146.5,45.0,155.0,0.3906,0.5894,0.7071,-0.9206,0.2515,0.2988
2155068,188,160.4,40.0,170.0,0.2153,0.6057,0.766,-0.9725,0.2045,0.1116
2155068,189,142.9,70.0,140.0,0.5663,0.7499,0.342,-0.7438,0.2862,0.604
2155068,190,157.1,55.0,170.0,0.3185,0.7547,0.5736,-0.946,0.2912,0.1422
2155068,191,165.5,60.0,135.0,0.2171,0.8384,0.5,-0.7732,-0.165,0.6124
2155068,192,174.7,70.0,155.0,0.0867,0.9357,0.342,-0.9158,-0.0603,0.3971
2155068,193,324.8,40.0,115.0,-0.3707,-0.5251,0.766,0.7456,0.3235,0.5826
2155068,194,139.8,65.0,135.0,0.5844,0.6927,0.4226,-0.7332,0.2276,0.6409
2155068,195,135.8,50.0,135.0,0.5339,0.5494,0.6428,-0.8239,0.1669,0.5417
2155068,196,306.0,50.0,95.0,-0.6197,-0.4503,0.6428,0.5693,0.3059,0.7631
2155068,197,293.5,40.0,95.0,-0.5896,-0.2561,0.766,0.7347,0.2241,0.6403
2155068,198,132.4,70.0,105.0,0.6944,0.6331,0.342,-0.4185,-0.0313,0.9077
2155068,199,132.7,55.0,130.0,0.6019,0.5556,0.5736,-0.7589,0.1743,0.6275
2155068,200,102.0,25.0,120.0,0.4134,0.0879,0.9063,-0.8717,0.3259,0.366
2155068,201,165.5,60.0,165.0,0.2171,0.8384,0.5,-0.9675,0.1168,0.2241
2155068,202,162.0,50.0,165.0,0.2367,0.7286,0.6428,-0.9701,0.1403,0.1983
2155068,203,137.0,40.0,145.0,0.4387,0.4698,0.766,-0.8986,0.238,0.3687
2155068,204,171.1,80.0,120.0,0.1519,0.973,0.1736,-0.5172,-0.0715,0.8529
2155068,205,160.2,35.0,150.0,0.1939,0.5398,0.8192,-0.9535,-0.0927,0.2868
2155068,206,161.0,80.0,145.0,0.3209,0.9311,0.1736,-0.8069,0.1727,0.5649
2155068,207,150.0,30.0,120.0,0.25,0.433,0.866,-0.808,-0.3995,0.433
2155068,208,315.9,45.0,95.0,-0.4922,-0.5076,0.7071,0.5529,0.445,0.7044
2155068,209,146.5,45.0,135.0,0.3906,0.5894,0.7071,-0.8656,-0.0262,0.5
2155068,210,144.9,55.0,135.0,0.4708,0.6703,0.5736,-0.8117,0.0745,0.5792
2155068,211,158.8,70.0,165.0,0.3395,0.8762,0.342,-0.9327,0.2664,0.2432
2155068,212,158.8,70.0,110.0,0.3395,0.8762,0.342,-0.435,-0.1761,0.883
2155068,213,150.9,65.0,150.0,0.4405,0.7921,0.4226,-0.8596,0.2362,0.4532
2155068,214,148.1,60.0,120.0,0.4581,0.7349,0.5,-0.6534,-0.103,0.75
2155068,215,130.0,30.0,110.0,0.383,0.3214,0.866,-0.8433,-0.2611,0.4698
2155068,216,130.0,30.0,135.0,0.383,0.3214,0.866,-0.9236,0.148,0.3536
2155068,217,97.8,40.0,115.0,0.6368,0.0875,0.766,-0.7454,0.3241,0.5826
2155068,218,167.5,65.0,150.0,0.1956,0.885,0.4226,-0.8912,-0.0195,0.4532
2155068,219,150.0,30.0,135.0,0.25,0.433,0.866,-0.9186,-0.1768,0.3536
2155068,220,172.3,75.0,110.0,0.1297,0.9572,0.2588,-0.3716,-0.1951,0.9077
2155068,221,144.8,40.0,100.0,0.3707,0.5251,0.766,-0.5769,-0.5162,0.633
2155068,222,116.3,35.0,110.0,0.514,0.2545,0.8192,-0.8416,-0.035,0.539
2155068,223,123.2,65.0,95.0,0.7581,0.4967,0.4226,-0.3999,-0.1578,0.9029
2155068,224,134.3,65.0,115.0,0.6486,0.6331,0.4226,-0.5693,0.0349,0.8214
2155068,225,118.2,45.0,95.0,0.623,0.3345,0.7071,-0.6618,-0.2565,0.7044
2155068,226,129.3,50.0,105.0,0.593,0.4849,0.6428,-0.6445,-0.1927,0.7399
2155068,227,144.8,40.0,125.0,0.3707,0.5251,0.766,-0.8305,-0.1819,0.5265
2155068,228,293.5,40.0,100.0,-0.5896,-0.2561,0.766,0.7611,0.1413,0.633
2155068,229,325.6,50.0,100.0,-0.4324,-0.6323,0.6428,0.5006,0.4245,0.7544
2155068,230,174.7,70.0,170.0,0.0867,0.9357,0.342,-0.9861,0.0317,0.1632
2155068,231,168.5,50.0,125.0,0.1521,0.7508,0.6428,-0.6667,-0.4021,0.6275
2155068,232,120.0,30.0,120.0,0.433,0.25,0.866,-0.8995,0.058,0.433
2155068,233,151.0,55.0,115.0,0.3969,0.7166,0.5736,-0.6216,-0.25,0.7424
2155068,234,120.0,30.0,140.0,0.433,0.25,0.866,-0.8651,0.3851,0.3214
2155068,235,162.0,65.0,150.0,0.2801,0.862,0.4226,-0.8889,0.0666,0.4532
2155068,236,334.1,55.0,105.0,-0.3582,-0.7367,0.5736,0.475,0.3851,0.7912
2155068,237,153.5,70.0,105.0,0.4189,0.8412,0.342,-0.3789,-0.1804,0.9077
2155068,238,162.0,50.0,130.0,0.2367,0.7286,0.6428,-0.7635,-0.2697,0.5868
2155068,239,148.9,50.0,135.0,0.3956,0.656,0.6428,-0.8402,-0.0241,0.5417
2155068,240,350.0,85.0,-140.0,-0.173,-0.9811,0.0872,0.7447,-0.1882,-0.6403
2155068,241,176.2,80.0,150.0,0.0653,0.9826,0.1736,-0.8699,-0.0292,0.4924
2155068,242,169.4,70.0,170.0,0.1727,0.9237,0.342,-0.979,0.1226,0.1632
2155068,243,174.7,70.0,130.0,0.0867,0.9357,0.342,-0.6642,-0.2016,0.7198
2155068,244,160.6,45.0,170.0,0.235,0.6669,0.7071,-0.9696,0.2115,0.1228
2155068,245,327.1,35.0,110.0,-0.3118,-0.4814,0.8192,0.7055,0.4602,0.539
2155068,246,170.0,90.0,140.0,-0.1736,-0.9848,-0.0,0.7544,-0.133,-0.6428
2155068,247,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
2155068,248,325.6,50.0,120.0,-0.4324,-0.6323,0.6428,0.7269,0.1773,0.6634
2155068,249,177.4,75.0,155.0,0.0433,0.965,0.2588,-0.9103,-0.0686,0.4082
2155068,250,177.1,60.0,140.0,0.0439,0.8649,0.5,-0.7813,-0.2822,0.5567
2155068,251,153.5,70.0,160.0,0.4189,0.8412,0.342,-0.8933,0.3141,0.3214
2155068,252,163.2,55.0,180.0,0.2365,0.7843,0.5736,-0.9574,0.2887,0.0
2155068,253,175.4,55.0,125.0,0.0654,0.8165,0.5736,-0.6092,-0.4226,0.671
2155068,254,105.7,40.0,110.0,0.619,0.1734,0.766,-0.7854,0.1351,0.604
2155068,255,161.0,80.0,150.0,0.3209,0.9311,0.1736,-0.8471,0.2001,0.4924
2155068,256,153.5,70.0,115.0,0.4189,0.8412,0.342,-0.5165,-0.0891,0.8517
2155068,257,97.8,40.0,105.0,0.6368,0.0875,0.766,-0.7683,0.1557,0.6209
2155068,258,130.0,30.0,140.0,0.383,0.3214,0.866,-0.9188,0.229,0.3214
2155068,259,308.8,45.0,95.0,-0.5509,-0.4433,0.7071,0.6034,0.3737,0.7044
2155068,260,133.9,35.0,95.0,0.4133,0.3977,0.8192,-0.6484,-0.5031,0.5714
2155068,261,125.1,35.0,120.0,0.4691,0.33,0.8192,-0.8679,0.0008,0.4967
2155068,262,318.0,25.0,105.0,-0.2828,-0.3141,0.9063,0.7781,0.4774,0.4082
2155068,263,169.3,55.0,135.0,0.1518,0.805,0.5736,-0.77,-0.2675,0.5792
2155068,264,169.4,70.0,130.0,0.1727,0.9237,0.342,-0.68,-0.1394,0.7198
2155068,265,151.0,55.0,160.0,0.3969,0.7166,0.5736,-0.9171,0.2837,0.2802
2155068,266,165.5,60.0,100.0,0.2171,0.8384,0.5,-0.2915,-0.4332,0.8529
2155068,267,156.5,65.0,160.0,0.3619,0.8309,0.4226,-0.9192,0.2428,0.31
2155068,268,123.2,65.0,100.0,0.7581,0.4967,0.4226,-0.4433,-0.0828,0.8925
2155068,269,137.0,40.0,115.0,0.4387,0.4698,0.766,-0.7827,-0.2189,0.5826
