event_id,strike,dip,rake,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,mult_solution_flag
73821386,130.0,75.0,-130,2022-12-20 12:40:17.080,40.6,-124.18333,23.94,2.52,97,40,0.01,32,,13,23,30,0
73821486,165.0,50.0,-90,2022-12-20 13:35:06.290,40.51667,-124.31667,18.00,3.4,187,75,0.09,26,,20,5,10,0
73821581,265.0,70.0,-130,2022-12-20 14:29:08.030,40.48333,-123.91667,20.88,2.35,45,175,0.06,25,,13,8,30,0
73821636,175.0,35.0,-80,2022-12-20 15:09:05.740,40.6,-124.06667,22.50,3.99,31,265,0.17,33,,23,10,15,0
73821636,135.0,70.0,-170,2022-12-20 15:09:05.740,40.6,-124.06667,22.50,3.99,31,45,0.23,33,,10,28,15,1
73821656,145.0,65.0,-130,2022-12-20 15:30:01.280,40.55,-123.96667,20.10,3.01,46,55,0.15,59,,28,33,25,0
71129529,120.0,55.0,160,2022-12-20 15:33:01.090,40.63333,-124.0,18.27,2.91,37,210,0.01,32,,23,40,50,0
73821761,165.0,30.0,-90,2022-12-20 16:33:41.550,40.51667,-124.35,17.70,3.2,206,255,0.23,55,,18,18,10,0
73821776,120.0,60.0,90,2022-12-20 17:00:57.230,40.53333,-124.35,16.77,2.81,199,210,0.18,43,,10,10,25,0
73821931,240.0,65.0,0,2022-12-20 19:30:08.730,40.51667,-124.41667,18.50,2.7,218,330,0.03,36,,8,40,25,0
73821986,205.0,75.0,-70,2022-12-20 20:10:26.890,40.8,-124.31667,26.88,2.8,191,115,0.07,25,,30,10,40,0
73822001,115.0,65.0,-180,2022-12-20 20:26:41.640,40.55,-124.13333,21.30,2.26,65,25,0.07,29,,15,35,30,0
73822001,155.0,50.0,-110,2022-12-20 20:26:41.640,40.55,-124.13333,21.30,2.26,65,245,0.12,29,,10,8,10,1
73822021,175.0,35.0,-70,2022-12-20 22:01:19.480,40.56667,-124.1,21.72,2.58,93,265,0.04,26,,25,20,25,0
73822021,200.0,50.0,10,2022-12-20 22:01:19.480,40.56667,-124.1,21.72,2.58,93,290,0.04,26,,10,25,30,1
73822026,160.0,80.0,180,2022-12-20 22:06:34.380,40.53333,-124.31667,19.74,4.35,188,70,0.12,83,,10,40,30,0
73822111,205.0,65.0,-50,2022-12-21 00:15:31.470,40.55,-124.06667,18.91,2.74,79,295,0.18,37,,25,20,25,0
73822146,135.0,75.0,150,2022-12-21 01:07:33.710,40.5,-124.45,22.80,3.02,231,225,0.08,48,,10,25,35,0
73822151,115.0,75.0,-140,2022-12-21 01:14:21.350,40.51667,-124.4,19.27,2.47,203,205,0.07,26,,15,30,45,0
73822201,155.0,80.0,150,2022-12-21 02:56:11.770,40.55,-124.23333,23.51,2.3,146,245,0.05,25,,23,28,50,0
73822201,230.0,80.0,-10,2022-12-21 02:56:11.770,40.55,-124.23333,23.51,2.3,146,320,0.05,25,,20,35,40,1
73822221,135.0,40.0,-90,2022-12-21 04:15:20.980,40.6,-124.01667,22.13,2.45,40,225,0.10,25,,25,10,25,0
73822231,125.0,75.0,-140,2022-12-21 04:18:46.610,40.53333,-124.03333,18.75,2.34,54,35,0.20,29,,20,25,35,0
73822246,245.0,90.0,30,2022-12-21 04:38:53.080,40.6,-124.06667,16.16,2.53,39,155,0.04,33,,13,23,30,0
73822251,135.0,20.0,-80,2022-12-21 04:55:24.650,40.58333,-124.06667,22.58,2.56,54,225,0.09,26,,23,25,35,0
73822256,145.0,10.0,-90,2022-12-21 05:02:53.790,40.51667,-124.01667,23.31,2.77,41,235,0.07,52,,10,15,25,0
73822271,95.0,65.0,80,2022-12-21 05:22:15.580,40.55,-124.13333,22.43,2.4,46,185,0.14,35,,15,5,10,0
73822301,150.0,20.0,140,2022-12-21 05:41:25.680,40.5,-124.41667,16.40,2.46,215,240,0.10,27,,20,20,30,0
73822301,125.0,75.0,110,2022-12-21 05:41:25.680,40.5,-124.41667,16.40,2.46,215,35,0.16,27,,10,25,25,1
73822341,175.0,75.0,-120,2022-12-21 07:17:15.200,40.68333,-124.01667,21.97,3.0,42,85,0.07,27,,18,18,15,0
73822451,160.0,15.0,-180,2022-12-21 10:46:13.040,40.5,-124.41667,17.98,2.28,223,250,0.15,27,,28,28,25,0
73822496,220.0,50.0,-60,2022-12-21 12:38:29.230,40.53333,-124.28333,24.65,2.48,171,130,0.05,31,,15,18,15,0
73822516,255.0,80.0,20,2022-12-21 14:37:14.270,40.58333,-124.06667,16.24,2.3,39,165,0.03,26,,13,35,20,0
73822526,150.0,85.0,-120,2022-12-21 15:08:38.070,40.56667,-124.31667,23.61,2.45,197,60,0.09,30,,18,25,35,0
73822556,185.0,40.0,-70,2022-12-21 16:28:16.310,40.58333,-124.05,22.03,3.3,33,275,0.06,31,,25,10,20,0
73822556,130.0,65.0,-140,2022-12-21 16:28:16.310,40.58333,-124.05,22.03,3.3,33,40,0.08,31,,20,20,25,1
73822606,175.0,60.0,-70,2022-12-21 17:59:17.990,40.58333,-124.08333,21.28,2.23,57,265,0.15,31,,43,20,20,0
73822706,210.0,55.0,-20,2022-12-21 20:53:24.440,40.63333,-124.01667,19.52,2.14,39,120,0.05,25,,10,33,25,0
73822711,250.0,40.0,10,2022-12-21 20:56:12.360,40.63333,-124.0,18.26,2.65,37,340,0.00,28,,10,35,25,0
73822756,115.0,60.0,-140,2022-12-21 22:26:11.300,40.56667,-123.93333,23.53,1.66,39,25,0.07,26,,18,35,30,0
73822756,175.0,70.0,-70,2022-12-21 22:26:11.300,40.56667,-123.93333,23.53,1.66,39,85,0.09,26,,15,25,35,1
73822836,265.0,85.0,0,2022-12-22 01:21:23.600,40.6,-124.06667,15.82,2.68,59,355,0.11,32,,13,43,35,0
73822836,150.0,45.0,100,2022-12-22 01:21:23.600,40.6,-124.06667,15.82,2.68,59,240,0.14,32,,13,13,20,1
73822956,225.0,35.0,0,2022-12-22 08:44:52.530,40.56667,-123.81667,23.00,2.11,51,135,0.02,25,,13,25,30,0
73823036,215.0,70.0,0,2022-12-22 11:49:55.860,40.35,-124.33333,28.71,3.79,206,125,0.01,30,,10,30,30,0
73823616,225.0,75.0,-70,2022-12-23 10:22:09.180,40.61667,-124.0,20.83,2.24,37,135,0.05,29,,28,33,50,0
73824236,185.0,45.0,-70,2022-12-24 19:33:44.190,40.55,-124.0,22.40,4.16,43,275,0.06,92,,30,13,15,0
73824366,110.0,65.0,-130,2022-12-24 23:38:29.530,40.55,-124.16667,22.52,2.12,55,200,0.11,26,,15,13,20,0
73824541,180.0,90.0,20,2022-12-25 08:38:48.140,40.53333,-124.21667,20.06,2.42,82,90,0.12,27,,15,30,45,0
73824541,260.0,65.0,140,2022-12-25 08:38:48.140,40.53333,-124.21667,20.06,2.42,82,170,0.14,27,,23,20,30,1
73824656,155.0,70.0,130,2022-12-25 12:52:55.750,40.51667,-124.41667,18.34,2.48,231,245,0.10,31,,15,28,30,0
73824656,190.0,70.0,-100,2022-12-25 12:52:55.750,40.51667,-124.41667,18.34,2.48,231,100,0.14,31,,30,15,15,1
73824826,240.0,65.0,-180,2022-12-25 19:40:29.100,40.26667,-124.56667,19.35,2.97,232,150,0.09,49,,15,35,35,0
73824826,265.0,35.0,-110,2022-12-25 19:40:29.100,40.26667,-124.56667,19.35,2.97,232,175,0.13,49,,13,8,20,1
73825241,120.0,70.0,-120,2022-12-26 12:20:54.970,40.5,-124.8,20.66,2.88,229,210,0.10,28,,13,8,20,0
73825241,240.0,90.0,-60,2022-12-26 12:20:54.970,40.5,-124.8,20.66,2.88,229,150,0.17,28,,18,30,20,1
73825276,170.0,25.0,-140,2022-12-26 13:58:53.920,40.51667,-124.38333,18.34,2.68,225,260,0.04,29,,23,30,40,0
73826156,100.0,45.0,170,2022-12-29 00:16:18.980,40.58333,-124.08333,22.10,2.97,44,190,0.11,34,,13,20,25,0
73826166,100.0,45.0,-180,2022-12-29 00:34:16.740,40.58333,-124.08333,22.36,2.27,53,190,0.15,26,,18,28,35,0
73826471,175.0,75.0,-140,2022-12-29 17:17:29.200,40.58333,-124.08333,17.50,2.54,56,85,0.06,31,,8,33,35,0
73827136,165.0,85.0,-140,2022-12-31 09:18:30.970,40.53333,-124.31667,17.70,2.64,187,75,0.14,41,,18,25,40,0
73827421,145.0,60.0,-170,2023-01-01 05:18:17.780,40.7,-124.2,18.47,2.7,154,55,0.08,37,,15,25,25,0
73827486,195.0,45.0,-50,2023-01-01 10:33:51.640,40.55,-124.0,22.18,2.46,49,285,0.23,40,,33,18,30,0
73827571,130.0,60.0,-180,2023-01-01 18:35:04.510,40.4,-123.96667,30.63,5.35,44,220,0.06,119,,10,23,20,0
73827576,205.0,60.0,-110,2023-01-01 18:43:49.360,40.41667,-124.0,24.31,2.06,43,115,0.09,27,,20,8,5,0
73827591,120.0,80.0,-170,2023-01-01 18:55:10.180,40.41667,-123.98333,28.14,2.43,45,210,0.13,41,,15,35,30,0
73827601,130.0,25.0,-80,2023-01-01 19:14:28.310,40.41667,-123.96667,22.29,2.25,50,220,0.10,31,,28,15,25,0
73827871,135.0,65.0,130,2023-01-02 08:59:42.100,40.51667,-124.38333,18.54,2.54,223,225,0.06,33,,18,28,30,0
73828311,105.0,50.0,80,2023-01-03 11:05:38.930,40.6,-124.06667,16.86,2.03,57,195,0.01,25,,20,10,30,0
73828311,245.0,40.0,20,2023-01-03 11:05:38.930,40.6,-124.06667,16.86,2.03,57,335,0.03,25,,15,25,10,1
73830791,185.0,60.0,-130,2023-01-10 18:32:14.700,40.93333,-124.01667,22.20,3.61,107,95,0.04,50,,10,15,20,0
73830791,170.0,90.0,-110,2023-01-10 18:32:14.700,40.93333,-124.01667,22.20,3.61,107,80,0.08,50,,10,10,5,1
73831091,145.0,55.0,-50,2023-01-11 17:21:42.950,40.51667,-124.91667,17.86,4.05,234,55,0.06,44,,33,23,40,0
73831506,210.0,90.0,-30,2023-01-13 08:02:10.470,41.13333,-123.45,37.72,2.69,83,120,0.15,36,,13,35,45,0
73831546,150.0,80.0,130,2023-01-13 10:02:52.520,40.51667,-124.4,18.40,3.5,223,240,0.06,30,,15,23,30,0
73831546,225.0,80.0,-60,2023-01-13 10:02:52.520,40.51667,-124.4,18.40,3.5,223,135,0.08,30,,20,10,20,1
73832961,200.0,45.0,10,2023-01-16 23:13:36.510,40.5,-124.41667,17.62,2.65,232,110,0.05,34,,13,33,25,0
73832996,160.0,60.0,-70,2023-01-17 01:49:09.000,40.4,-124.13333,23.93,2.64,60,250,0.11,40,,20,13,20,0
73833021,160.0,50.0,-90,2023-01-17 05:14:02.800,40.63333,-123.96667,26.81,2.2,46,250,0.06,30,,23,13,20,0
73833021,180.0,50.0,-30,2023-01-17 05:14:02.800,40.63333,-123.96667,26.81,2.2,46,270,0.07,30,,15,28,30,1
73833291,185.0,50.0,-120,2023-01-17 20:22:25.220,40.6,-124.06667,15.94,2.15,36,95,0.13,29,,10,23,30,0
73834131,215.0,55.0,20,2023-01-19 20:30:07.050,41.11667,-123.86667,26.26,3.66,89,125,0.09,72,,18,45,60,0
73834441,140.0,45.0,-160,2023-01-20 08:01:14.570,41.11667,-123.86667,25.27,4.26,89,230,0.04,98,,13,43,20,0
73836031,135.0,65.0,120,2023-01-22 21:49:17.570,40.51667,-124.41667,17.94,2.87,233,225,0.07,37,,18,15,25,0
73836746,145.0,10.0,-110,2023-01-24 18:20:03.730,40.43333,-124.01667,23.54,2.69,34,235,0.09,39,,28,18,35,0
73836866,95.0,45.0,70,2023-01-25 01:47:20.640,40.56667,-124.23333,9.23,2.53,83,185,0.15,43,,30,15,25,0
73838231,245.0,75.0,-20,2023-01-27 10:28:22.080,40.58333,-124.11667,17.10,3.23,29,155,0.04,60,,8,15,20,0
73838976,245.0,90.0,-20,2023-01-28 23:56:58.670,40.53333,-124.38333,24.70,3.7,209,155,0.03,87,,8,30,35,0
73840326,150.0,50.0,-150,2023-01-31 23:51:04.620,40.53333,-124.33333,16.70,1.74,198,60,0.17,25,,20,45,50,0
73840326,110.0,55.0,70,2023-01-31 23:51:04.620,40.53333,-124.33333,16.70,1.74,198,200,0.23,25,,10,10,15,1
73840536,225.0,90.0,0,2023-02-01 13:07:09.250,40.41667,-123.96667,28.18,2.23,36,135,0.05,42,,13,28,25,0
73840766,105.0,60.0,170,2023-02-02 02:38:56.060,40.61667,-123.9,19.89,1.77,66,195,0.27,25,,13,28,30,0
73842451,155.0,60.0,-110,2023-02-06 02:59:46.790,40.45,-124.0,22.91,2.48,55,65,0.01,29,,20,18,25,0
73842546,230.0,80.0,-50,2023-02-06 09:53:42.790,40.53333,-124.48333,23.88,2.88,234,140,0.07,51,,10,20,25,0
73844506,95.0,35.0,160,2023-02-10 12:35:44.790,40.98333,-123.61667,28.51,2.91,56,185,0.12,34,,10,30,15,0
73844826,245.0,65.0,40,2023-02-11 03:18:23.020,40.48333,-124.3,19.06,2.18,141,155,0.12,26,,10,13,20,0
73845301,220.0,65.0,-10,2023-02-12 15:30:32.340,40.38333,-124.35,21.21,2.9,203,130,0.10,48,,10,35,35,0
73845416,200.0,75.0,-40,2023-02-12 20:12:16.840,40.58333,-123.83333,24.52,2.64,59,290,0.09,44,,10,35,40,0
73846356,140.0,90.0,-150,2023-02-14 17:41:39.090,40.21667,-123.15,39.42,3.0,25,50,0.10,61,,15,30,30,0
73846766,250.0,75.0,30,2023-02-15 14:26:55.580,40.53333,-124.3,21.18,2.36,183,160,0.08,38,,10,15,25,0
73847456,265.0,65.0,30,2023-02-16 20:17:50.970,39.75,-123.43333,5.87,2.3,102,175,0.15,29,,20,23,15,0
73847456,175.0,55.0,-120,2023-02-16 20:17:50.970,39.75,-123.43333,5.87,2.3,102,85,0.17,29,,13,25,55,0
73847456,165.0,70.0,-120,2023-02-16 20:17:50.970,39.75,-123.43333,5.87,2.3,102,255,0.16,29,,18,38,25,1
73847771,240.0,20.0,-90,2023-02-17 15:58:27.550,39.75,-124.03333,4.41,2.52,186,150,0.06,34,,20,13,30,0
73847771,265.0,85.0,-60,2023-02-17 15:58:27.550,39.75,-124.03333,4.41,2.52,186,355,0.05,34,,10,8,5,1
73850141,160.0,85.0,180,2023-02-22 15:48:21.610,40.55,-124.21667,15.63,3.07,70,70,0.00,30,,18,35,40,0
73855500,225.0,70.0,10,2023-03-11 22:02:02.670,40.4,-124.05,27.02,2.37,44,135,0.04,35,,13,20,30,0
73858765,240.0,45.0,0,2023-03-18 17:32:45.200,40.45,-124.26667,24.95,2.36,98,150,0.10,36,,13,43,25,0
73858810,245.0,45.0,10,2023-03-18 18:52:35.240,40.45,-124.28333,26.51,2.46,104,155,0.04,34,,8,40,35,0
73860415,160.0,55.0,170,2023-03-21 23:18:19.630,40.53333,-124.36667,18.10,4.54,204,250,0.02,75,,8,33,30,0
73864625,185.0,45.0,-100,2023-03-31 00:17:41.630,40.53333,-124.31667,16.84,2.83,190,95,0.08,36,,23,13,25,0
73865165,220.0,50.0,-30,2023-03-31 22:57:19.550,40.38333,-124.35,20.70,2.48,205,130,0.10,38,,8,18,35,0
73867635,185.0,35.0,-120,2023-04-05 22:10:56.280,40.45,-124.76667,21.69,2.68,235,95,0.09,35,,25,18,55,0
73867635,190.0,50.0,-90,2023-04-05 22:10:56.280,40.45,-124.76667,21.69,2.68,235,280,0.10,35,,35,13,45,0
73867635,95.0,45.0,90,2023-04-05 22:10:56.280,40.45,-124.76667,21.69,2.68,235,185,0.12,35,,18,8,10,1
73868920,120.0,50.0,-90,2023-04-08 03:04:20.920,40.6,-123.81667,24.45,2.43,41,210,0.12,36,,33,30,25,0
73874380,225.0,80.0,-20,2023-04-16 20:09:00.810,40.51667,-124.38333,17.89,2.45,212,135,0.11,31,,8,35,30,0
73875025,130.0,70.0,-150,2023-04-18 09:39:50.540,40.41667,-124.3,25.91,2.31,152,40,0.04,28,,13,28,45,0
73875220,245.0,65.0,30,2023-04-18 21:27:56.680,40.7,-124.21667,17.75,2.54,174,155,0.17,29,,10,13,35,0
73875585,180.0,30.0,-120,2023-04-19 22:54:30.710,40.35,-123.35,27.32,2.5,65,90,0.04,27,,53,18,30,0
73876080,210.0,75.0,-20,2023-04-21 02:28:40.640,39.91667,-123.55,-0.60,2.94,43,300,0.09,40,,10,18,5,0
73876580,160.0,55.0,160,2023-04-22 14:10:48.260,40.31667,-124.0,21.25,2.1,58,250,0.14,27,,10,18,25,0
73876580,95.0,50.0,70,2023-04-22 14:10:48.260,40.31667,-124.0,21.25,2.1,58,185,0.14,27,,18,10,10,1
73881061,95.0,30.0,-120,2023-04-27 18:21:25.070,40.81667,-123.41667,27.71,2.16,76,185,0.12,32,,40,35,45,0
73881291,175.0,60.0,-90,2023-04-28 05:58:54.370,40.25,-123.6,33.40,2.03,38,85,0.08,25,,28,18,25,0
73882711,135.0,80.0,-170,2023-05-01 13:21:20.740,40.3,-124.01667,31.15,2.03,54,225,0.00,28,,15,20,15,0
73882946,120.0,65.0,60,2023-05-02 06:10:03.790,41.18333,-124.21667,16.31,2.84,175,210,0.14,30,,18,18,20,0
73884881,240.0,85.0,20,2023-05-07 08:54:30.020,40.26667,-123.81667,28.19,2.34,54,330,0.04,30,,15,25,35,0
73885286,145.0,70.0,-170,2023-05-08 05:17:40.240,40.11667,-123.06667,40.25,2.81,22,235,0.09,41,,23,45,50,0
73885286,195.0,45.0,-70,2023-05-08 05:17:40.240,40.11667,-123.06667,40.25,2.81,22,105,0.08,41,,13,20,25,1
73886446,150.0,70.0,-140,2023-05-11 07:39:35.490,40.55,-124.21667,20.72,2.02,68,60,0.03,26,,10,23,40,0
73886446,180.0,60.0,-100,2023-05-11 07:39:35.490,40.55,-124.21667,20.72,2.02,68,90,0.08,26,,10,8,10,0
73886446,230.0,70.0,0,2023-05-11 07:39:35.490,40.55,-124.21667,20.72,2.02,68,320,0.05,26,,10,35,15,1
73886451,135.0,90.0,-160,2023-05-11 07:42:21.330,40.5,-124.41667,17.64,2.85,220,45,0.09,42,,10,25,30,0
73888396,140.0,35.0,-180,2023-05-15 11:35:50.630,40.4,-124.35,28.26,2.82,205,230,0.11,47,,13,28,25,0
73888396,245.0,20.0,40,2023-05-15 11:35:50.630,40.4,-124.35,28.26,2.82,205,155,0.15,47,,10,13,15,1
73889561,140.0,30.0,120,2023-05-18 11:27:14.260,40.58333,-124.1,16.12,2.19,54,230,0.19,26,,15,13,45,0
73889561,240.0,70.0,-10,2023-05-18 11:27:14.260,40.58333,-124.1,16.12,2.19,54,150,0.19,26,,10,35,25,1
73891615,220.0,20.0,130,2023-05-30 12:44:22.860,40.53333,-124.3,16.82,2.04,182,130,0.11,25,,30,13,30,0
73894866,240.0,10.0,120,2023-06-01 00:25:31.000,40.46667,-124.75,23.56,2.64,234,150,0.17,34,,13,0,30,0
73894866,200.0,50.0,-10,2023-06-01 00:25:31.000,40.46667,-124.75,23.56,2.64,234,110,0.17,34,,13,33,15,1
73894986,245.0,60.0,0,2023-06-01 08:57:15.840,40.51667,-124.43333,17.91,3.04,219,335,0.12,50,,10,33,35,0
73897551,185.0,70.0,-160,2023-06-06 02:56:01.400,40.48333,-124.76667,15.73,3.5,223,95,0.06,55,,10,25,20,0
73898041,180.0,40.0,-110,2023-06-07 05:37:15.380,40.13333,-123.81667,22.28,1.73,85,90,0.03,25,,33,13,40,0
73898951,160.0,60.0,-180,2023-06-09 03:30:19.590,40.55,-124.26667,17.35,2.37,168,70,0.04,39,,8,30,30,0
73899256,200.0,55.0,-100,2023-06-09 20:13:05.050,40.35,-123.5,21.56,2.27,60,110,0.09,25,,18,10,15,0
73900836,225.0,75.0,-100,2023-06-13 22:51:41.460,40.5,-124.46667,16.35,2.26,222,135,0.11,25,,33,20,35,0
73900856,235.0,70.0,-70,2023-06-14 00:04:24.910,40.5,-124.46667,17.10,2.81,235,145,0.06,37,,25,20,40,0
73900856,210.0,75.0,-120,2023-06-14 00:04:24.910,40.5,-124.46667,17.10,2.81,235,120,0.11,37,,28,25,20,1
73901131,160.0,75.0,-180,2023-06-14 17:30:11.120,40.51667,-124.4,18.46,1.88,214,250,0.14,25,,15,40,50,0
73901131,240.0,70.0,-90,2023-06-14 17:30:11.120,40.51667,-124.4,18.46,1.88,214,150,0.14,25,,28,20,45,1
73902776,145.0,75.0,160,2023-06-19 05:54:31.820,40.58333,-124.3,18.71,1.93,205,235,0.06,28,,13,30,35,0
73904706,180.0,30.0,-50,2023-06-24 17:16:31.670,40.6,-123.66667,27.46,2.32,47,270,0.04,31,,30,25,30,0
73905196,180.0,45.0,10,2023-06-25 17:10:59.170,40.66667,-123.58333,20.82,2.3,92,90,0.03,29,,33,23,35,0
73906271,240.0,90.0,10,2023-06-28 07:40:47.210,40.5,-124.4,17.24,2.47,226,150,0.02,27,,13,30,25,0
73908681,100.0,30.0,160,2023-07-04 09:59:11.180,40.58333,-124.1,18.14,1.8,44,190,0.07,25,,28,25,35,0
73908746,145.0,70.0,170,2023-07-04 14:58:49.570,40.38333,-124.4,29.86,3.88,223,235,0.08,92,,5,13,20,0
73909051,175.0,60.0,-90,2023-07-05 08:10:54.460,41.28333,-123.46667,38.95,2.77,53,85,0.04,28,,20,13,20,0
73910176,255.0,55.0,-30,2023-07-08 07:14:31.930,41.33333,-124.03333,33.22,2.53,147,165,0.05,30,,8,20,10,0
73911986,110.0,50.0,60,2023-07-12 18:49:17.860,40.46667,-123.78333,5.63,2.38,41,200,0.12,34,,18,15,15,0
73913736,205.0,80.0,-80,2023-07-16 22:17:57.420,40.13333,-123.83333,23.60,2.16,56,115,0.02,30,,15,8,20,0
73914061,170.0,15.0,-30,2023-07-17 21:57:04.990,40.51667,-124.25,23.81,2.3,129,80,0.08,25,,28,30,50,0
73914291,265.0,30.0,30,2023-07-18 14:37:56.120,40.46667,-124.43333,24.12,2.34,225,175,0.18,37,,15,40,40,0
73914291,140.0,65.0,160,2023-07-18 14:37:56.120,40.46667,-124.43333,24.12,2.34,225,50,0.20,37,,23,35,40,1
73915306,140.0,55.0,-110,2023-07-21 18:59:02.810,40.4,-124.78333,19.21,2.78,226,230,0.12,48,,18,3,10,0
73915306,210.0,65.0,0,2023-07-21 18:59:02.810,40.4,-124.78333,19.21,2.78,226,120,0.13,48,,10,23,30,1
73916121,140.0,80.0,-120,2023-07-24 10:47:11.020,40.48333,-124.2,22.04,2.91,58,50,0.07,54,,15,18,10,0
73917221,160.0,15.0,-160,2023-07-27 06:51:02.060,40.46667,-124.5,26.21,2.71,228,250,0.26,51,,20,20,50,0
73917221,230.0,80.0,30,2023-07-27 06:51:02.060,40.46667,-124.5,26.21,2.71,228,320,0.28,51,,15,38,30,1
73917246,165.0,80.0,-110,2023-07-27 09:29:35.380,40.6,-124.05,16.51,1.77,36,75,0.07,27,,13,23,40,0
73917406,225.0,90.0,90,2023-07-27 19:26:10.310,40.46667,-124.48333,25.18,2.35,231,135,0.06,27,,43,28,60,0
73917406,140.0,40.0,170,2023-07-27 19:26:10.310,40.46667,-124.48333,25.18,2.35,231,50,0.07,27,,20,35,70,1
73918036,190.0,85.0,-100,2023-07-29 22:10:42.020,40.36667,-124.0,26.90,1.9,67,100,0.18,32,,25,13,20,0
73918036,135.0,50.0,140,2023-07-29 22:10:42.020,40.36667,-124.0,26.90,1.9,67,225,0.19,32,,15,20,25,1
73918221,220.0,15.0,-30,2023-07-30 09:59:44.300,40.75,-124.4,23.56,2.37,207,130,0.07,34,,20,18,30,0
73918546,260.0,65.0,-40,2023-07-31 02:46:39.750,40.31667,-124.21667,26.09,2.49,88,170,0.06,33,,15,25,30,0
73918956,220.0,75.0,-30,2023-08-01 08:11:54.530,40.35,-124.26667,28.14,2.47,122,130,0.10,28,,18,23,30,0
73918956,95.0,10.0,70,2023-08-01 08:11:54.530,40.35,-124.26667,28.14,2.47,122,185,0.12,28,,10,5,10,1
73919586,115.0,90.0,90,2023-08-03 02:30:59.860,40.41667,-124.7,24.81,2.77,226,25,0.08,41,,10,35,25,0
73919586,130.0,40.0,170,2023-08-03 02:30:59.860,40.41667,-124.7,24.81,2.77,226,220,0.11,41,,8,35,20,1
73920846,155.0,75.0,-110,2023-08-06 00:42:18.290,40.13333,-123.83333,22.66,1.82,75,65,0.03,25,,33,20,40,0
73921096,185.0,35.0,0,2023-08-06 16:46:00.940,40.3,-124.65,20.22,2.55,231,95,0.12,31,,10,15,10,0
73921286,135.0,35.0,-160,2023-08-07 03:31:36.910,40.11667,-123.81667,22.89,2.03,75,225,0.04,29,,18,23,20,0
73922916,165.0,50.0,-100,2023-08-11 09:35:19.400,40.55,-124.0,20.24,2.03,42,255,0.18,26,,18,15,15,0
73922916,240.0,45.0,-100,2023-08-11 09:35:19.400,40.55,-124.0,20.24,2.03,42,150,0.26,26,,20,13,20,1
73923571,230.0,65.0,-50,2023-08-13 06:14:25.600,40.55,-124.18333,15.58,1.89,64,320,0.04,28,,20,20,20,0
73923661,225.0,75.0,-30,2023-08-13 15:28:58.920,40.95,-124.25,22.99,3.8,172,315,0.07,78,,13,30,20,0
73923661,125.0,65.0,100,2023-08-13 15:28:58.920,40.95,-124.25,22.99,3.8,172,215,0.07,78,,15,5,30,1
73924166,150.0,30.0,-110,2023-08-14 22:28:26.610,40.13333,-123.85,22.15,2.18,53,240,0.14,35,,28,20,25,0
73925281,240.0,50.0,50,2023-08-17 21:08:00.860,40.31667,-124.23333,31.93,4.07,49,150,0.06,119,,10,15,20,0
73925281,120.0,70.0,140,2023-08-17 21:08:00.860,40.31667,-124.23333,31.93,4.07,49,210,0.09,119,,13,20,20,1
73925296,175.0,70.0,90,2023-08-17 21:39:23.040,40.31667,-124.23333,29.63,2.05,53,85,0.11,27,,43,5,20,0
73925366,140.0,25.0,100,2023-08-17 23:09:30.470,40.31667,-124.23333,29.63,2.02,52,230,0.14,27,,40,18,25,0
73927356,145.0,80.0,120,2023-08-23 09:58:57.720,40.56667,-124.2,17.63,2.13,80,235,0.00,29,,15,13,10,0
73928371,220.0,65.0,-70,2023-08-25 12:49:46.780,40.51667,-124.38333,18.07,2.06,213,130,0.15,27,,20,18,45,0
73929871,135.0,70.0,-120,2023-08-27 09:10:47.880,40.46667,-124.35,20.04,1.75,215,225,0.14,27,,15,10,35,0
73929946,250.0,60.0,-30,2023-08-27 15:19:54.180,40.41667,-124.11667,27.06,1.66,63,160,0.10,30,,30,30,30,0
73929946,185.0,65.0,-100,2023-08-27 15:19:54.180,40.41667,-124.11667,27.06,1.66,63,275,0.10,30,,23,25,20,1
73930006,240.0,70.0,-90,2023-08-27 20:28:47.040,40.51667,-124.4,18.72,2.18,213,150,0.02,29,,25,10,40,0
73930006,200.0,30.0,-130,2023-08-27 20:28:47.040,40.51667,-124.4,18.72,2.18,213,290,0.02,29,,25,20,30,1
73930736,95.0,40.0,170,2023-08-30 02:32:09.700,40.21667,-124.16667,11.55,1.92,136,185,0.07,25,,20,30,30,0
73931451,165.0,70.0,-120,2023-08-31 21:12:11.230,40.38333,-124.61667,21.27,2.39,234,255,0.05,27,,28,18,20,0
73931451,260.0,30.0,60,2023-08-31 21:12:11.230,40.38333,-124.61667,21.27,2.39,234,170,0.08,27,,15,15,10,1
73932176,165.0,60.0,160,2023-09-02 12:31:51.590,40.53333,-124.36667,30.14,2.21,216,255,0.15,30,,20,28,30,0
73932176,150.0,90.0,-140,2023-09-02 12:31:51.590,40.53333,-124.36667,30.14,2.21,216,60,0.17,30,,23,15,10,1
73933326,255.0,90.0,150,2023-09-05 10:21:41.860,40.11667,-123.05,42.78,2.5,27,165,0.20,41,,25,35,35,0
73933326,185.0,80.0,-10,2023-09-05 10:21:41.860,40.11667,-123.05,42.78,2.5,27,95,0.20,41,,15,33,35,1
