event_id,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,strike,dip,rake,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,multi_sol_flag
72182266,2014:03:10T09:42:42.80,40.75,-125.2,24.06,3.64,234.0,130.0,220.0,90.0,-90.0,0.0,49,,33,25,60,0
72182266,2014:03:10T09:42:42.80,40.75,-125.2,24.06,3.64,234.0,95.0,185.0,90.0,0.0,0.21,49,,30,30,30,0
72182266,2014:03:10T09:42:42.80,40.75,-125.2,24.06,3.64,234.0,30.0,120.0,90.0,-90.0,0.18,49,,25,5,10,1
72182306,2014:03:10T10:28:18.52,40.766666666666666,-125.18333333333334,18.88,4.47,231.0,95.0,185.0,55.0,-30.0,0.04,61,,10,23,40,0
72184436,2014:03:13T18:47:36.02,40.333333333333336,-124.58333333333333,20.07,2.57,232.0,295.0,205.0,55.0,-80.0,0.16,42,,25,5,20,0
72184436,2014:03:13T18:47:36.02,40.333333333333336,-124.58333333333333,20.07,2.57,232.0,130.0,220.0,55.0,0.0,0.2,42,,13,40,25,1
72184761,2014:03:14T04:02:34.30,40.1,-123.76666666666667,20.44,2.05,88.0,210.0,120.0,55.0,110.0,0.24,34,,28,30,55,0
72185141,2014:03:14T16:32:35.21,40.333333333333336,-124.6,19.0,4.0,229.0,225.0,135.0,55.0,-110.0,0.07,88,,8,3,5,0
72185141,2014:03:14T16:32:35.21,40.333333333333336,-124.6,19.0,4.0,229.0,110.0,200.0,70.0,-10.0,0.05,88,,5,18,10,1
72185676,2014:03:15T14:49:32.00,40.31666666666667,-124.58333333333333,20.54,2.21,232.0,115.0,205.0,40.0,-20.0,0.09,31,,28,30,60,0
72185676,2014:03:15T14:49:32.00,40.31666666666667,-124.58333333333333,20.54,2.21,232.0,245.0,155.0,60.0,-110.0,0.08,31,,25,20,25,1
72185936,2014:03:15T23:27: 3.91,40.56666666666667,-124.08333333333333,17.93,2.84,122.0,55.0,145.0,90.0,-150.0,0.08,72,,13,23,30,0
72187451,2014:03:18T16:39:48.17,40.583333333333336,-124.08333333333333,17.05,2.14,123.0,125.0,215.0,45.0,-10.0,0.04,26,,18,38,30,0
72187621,2014:03:19T00:54:10.64,40.3,-124.5,7.22,2.4,232.0,55.0,145.0,45.0,-150.0,0.13,41,,93,20,65,0
72187616,2014:03:19T00:54:20.10,40.3,-124.5,6.3,3.04,232.0,180.0,90.0,55.0,-140.0,0.18,59,,25,30,50,0
72188626,2014:03:20T17:07:20.84,40.28333333333333,-124.48333333333333,3.81,3.22,230.0,155.0,245.0,50.0,-150.0,0.25,50,,33,33,65,0
72188626,2014:03:20T17:07:20.84,40.28333333333333,-124.48333333333333,3.81,3.22,230.0,70.0,160.0,80.0,-10.0,0.26,50,,30,38,30,1
72185220,2014:03:20T18:47:31.33,40.3,-124.51666666666667,7.7,2.14,233.0,85.0,175.0,55.0,30.0,0.03,26,,28,30,40,0
72186870,2014:03:22T22:13:42.22,40.86666666666667,-123.43333333333334,25.78,2.07,40.0,155.0,245.0,70.0,-90.0,0.19,31,,25,8,15,0
72186870,2014:03:22T22:13:42.22,40.86666666666667,-123.43333333333334,25.78,2.07,40.0,160.0,250.0,40.0,-170.0,0.32,31,,20,20,20,0
72186870,2014:03:22T22:13:42.22,40.86666666666667,-123.43333333333334,25.78,2.07,40.0,220.0,130.0,10.0,-140.0,0.28,31,,20,20,30,1
72189495,2014:03:27T07:45:56.40,40.56666666666667,-123.73333333333333,22.28,2.62,60.0,245.0,155.0,25.0,-120.0,0.05,41,,38,20,40,0
72191725,2014:03:31T20:28:52.93,40.56666666666667,-124.35,20.1,2.44,208.0,205.0,115.0,75.0,-120.0,0.04,27,,23,8,5,0
72192465,2014:04:02T18:20:56.65,40.46666666666667,-124.45,23.26,2.32,234.0,220.0,130.0,85.0,-100.0,0.02,32,,25,18,10,0
72192490,2014:04:02T19:28:23.33,41.21666666666667,-123.36666666666666,34.69,2.37,45.0,35.0,125.0,85.0,-130.0,0.07,26,,20,28,30,0
72192490,2014:04:02T19:28:23.33,41.21666666666667,-123.36666666666666,34.69,2.37,45.0,285.0,195.0,30.0,-80.0,0.14,26,,45,13,50,1
72194150,2014:04:05T16:00:33.20,40.31666666666667,-124.3,24.34,2.56,202.0,225.0,135.0,10.0,170.0,0.04,48,,18,25,25,0
72194160,2014:04:05T16:13:44.04,40.266666666666666,-124.35,21.9,2.34,231.0,175.0,265.0,25.0,80.0,0.09,44,,50,15,20,0
72198335,2014:04:12T19:14:33.21,40.28333333333333,-124.5,19.25,2.8,233.0,165.0,255.0,75.0,-170.0,0.07,84,,13,23,50,0
72198790,2014:04:13T23:45:37.24,40.733333333333334,-124.48333333333333,18.33,2.79,223.0,55.0,145.0,85.0,160.0,0.1,60,,8,20,25,0
72204480,2014:04:24T10:25:14.67,40.75,-123.71666666666667,0.34,2.06,65.0,155.0,245.0,60.0,10.0,0.1,34,,28,23,45,0
72206500,2014:04:27T12:33:55.68,40.28333333333333,-124.08333333333333,30.41,2.29,66.0,50.0,140.0,85.0,170.0,0.04,31,,18,28,15,0
72207125,2014:04:28T04:30:33.84,40.45,-124.36666666666666,24.1,2.14,223.0,45.0,135.0,90.0,90.0,0.04,31,,25,3,55,0
72214776,2014:05:03T04:32: 6.57,40.61666666666667,-123.2,29.74,2.55,34.0,225.0,135.0,20.0,-110.0,0.07,53,,35,20,35,0
72222806,2014:05:16T18:53:25.70,40.56666666666667,-124.08333333333333,17.52,2.64,122.0,230.0,140.0,80.0,150.0,0.07,59,,18,35,35,0
72225101,2014:05:21T14:55:30.13,40.3,-124.5,20.33,2.94,232.0,115.0,205.0,40.0,70.0,0.14,71,,10,8,50,0
72225101,2014:05:21T14:55:30.13,40.3,-124.5,20.33,2.94,232.0,75.0,165.0,70.0,0.0,0.17,71,,13,40,30,1
72225856,2014:05:23T01:35:37.72,40.71666666666667,-124.25,18.89,2.46,185.0,190.0,100.0,75.0,-170.0,0.11,47,,18,40,50,0
72225856,2014:05:23T01:35:37.72,40.71666666666667,-124.25,18.89,2.46,185.0,280.0,190.0,60.0,-60.0,0.14,47,,25,20,10,1
72227501,2014:05:26T15:33:16.71,40.31666666666667,-124.0,28.41,2.59,49.0,125.0,215.0,85.0,30.0,0.12,89,,15,23,30,0
72233276,2014:06:06T07:12:58.61,40.25,-123.23333333333333,26.45,2.8,38.0,90.0,180.0,10.0,50.0,0.11,74,,43,10,35,0
72233276,2014:06:06T07:12:58.61,40.25,-123.23333333333333,26.45,2.8,38.0,290.0,200.0,80.0,100.0,0.12,74,,38,13,15,1
72235726,2014:06:10T19:46:14.63,40.516666666666666,-124.06666666666666,20.48,2.1,111.0,25.0,115.0,75.0,-170.0,0.15,26,,15,35,35,0
72235746,2014:06:10T20:15:58.35,40.583333333333336,-124.08333333333333,17.14,2.71,128.0,40.0,130.0,90.0,150.0,0.11,52,,13,28,45,0
72236031,2014:06:11T06:20:33.19,40.583333333333336,-124.08333333333333,16.86,2.46,127.0,40.0,130.0,90.0,-170.0,0.01,27,,20,43,40,0
72236266,2014:06:11T17:15:17.41,40.583333333333336,-124.08333333333333,17.53,2.06,129.0,230.0,140.0,65.0,120.0,0.07,25,,18,30,55,0
72236266,2014:06:11T17:15:17.41,40.583333333333336,-124.08333333333333,17.53,2.06,129.0,330.0,240.0,70.0,30.0,0.09,25,,10,25,30,1
72236276,2014:06:11T17:44: 5.39,40.583333333333336,-124.08333333333333,16.43,2.17,130.0,135.0,225.0,60.0,-10.0,0.03,29,,10,25,35,0
72236276,2014:06:11T17:44: 5.39,40.583333333333336,-124.08333333333333,16.43,2.17,130.0,165.0,255.0,50.0,60.0,0.11,29,,13,20,15,1
72236716,2014:06:12T15:25:11.77,40.583333333333336,-124.08333333333333,17.38,2.54,127.0,230.0,140.0,75.0,140.0,0.04,43,,23,28,45,0
72239171,2014:06:17T06:43:26.43,40.28333333333333,-123.83333333333333,27.64,2.32,48.0,105.0,195.0,65.0,-80.0,0.08,37,,28,18,30,0
72239171,2014:06:17T06:43:26.43,40.28333333333333,-123.83333333333333,27.64,2.32,48.0,245.0,155.0,75.0,-170.0,0.08,37,,18,28,40,1
72240921,2014:06:20T15:25:29.39,40.56666666666667,-124.08333333333333,17.21,2.31,125.0,235.0,145.0,65.0,120.0,0.08,37,,30,13,25,0
72241516,2014:06:21T16:59:39.58,40.766666666666666,-124.1,22.05,2.64,157.0,320.0,230.0,75.0,-50.0,0.17,54,,20,23,30,0
72241516,2014:06:21T16:59:39.58,40.766666666666666,-124.1,22.05,2.64,157.0,70.0,160.0,40.0,-120.0,0.21,54,,15,10,10,1
72243461,2014:06:25T17:00:26.03,40.55,-124.25,23.82,3.2,156.0,50.0,140.0,90.0,100.0,0.11,65,,15,8,40,0
72245681,2014:06:28T14:03:55.81,40.86666666666667,-123.75,34.52,2.43,95.0,150.0,240.0,80.0,-40.0,0.06,47,,25,38,45,0
72249866,2014:07:06T06:11: 6.25,40.36666666666667,-124.28333333333333,28.28,2.15,205.0,155.0,245.0,85.0,-30.0,0.06,30,,15,30,30,0
72258166,2014:07:16T06:51:31.16,40.583333333333336,-124.08333333333333,16.74,2.38,130.0,50.0,140.0,50.0,-130.0,0.29,46,,53,35,50,0
72258726,2014:07:17T00:41: 4.91,40.983333333333334,-123.91666666666667,2.44,2.62,150.0,145.0,235.0,85.0,50.0,0.11,42,,43,33,50,0
72259386,2014:07:18T02:58: 4.50,40.583333333333336,-124.08333333333333,17.55,2.6,130.0,80.0,170.0,65.0,-110.0,0.12,52,,23,28,30,0
72259481,2014:07:18T06:05:21.80,40.583333333333336,-124.08333333333333,17.44,2.41,128.0,280.0,190.0,50.0,-60.0,0.19,45,,63,35,40,0
72259506,2014:07:18T06:59:45.46,40.583333333333336,-124.08333333333333,17.73,2.04,132.0,275.0,185.0,50.0,-60.0,0.03,28,,25,28,40,0
72260896,2014:07:20T11:14:47.37,40.583333333333336,-124.08333333333333,17.44,2.14,130.0,270.0,180.0,65.0,-60.0,0.17,33,,35,20,25,0
72266491,2014:07:28T20:01:14.87,40.583333333333336,-124.08333333333333,18.84,3.22,122.0,205.0,115.0,45.0,-110.0,0.11,75,,38,18,30,0
72266491,2014:07:28T20:01:14.87,40.583333333333336,-124.08333333333333,18.84,3.22,122.0,55.0,145.0,70.0,-60.0,0.14,75,,23,10,25,1
72268756,2014:07:31T09:07:20.27,40.583333333333336,-124.08333333333333,18.13,2.09,135.0,210.0,120.0,65.0,90.0,0.09,30,,30,20,25,0
72268756,2014:07:31T09:07:20.27,40.583333333333336,-124.08333333333333,18.13,2.09,135.0,65.0,155.0,40.0,-170.0,0.09,30,,25,33,35,1
72269766,2014:08:01T12:25:18.49,40.46666666666667,-124.43333333333334,25.58,2.11,234.0,235.0,145.0,80.0,-60.0,0.19,27,,10,13,35,0
72270486,2014:08:02T09:38: 4.05,40.583333333333336,-124.08333333333333,17.76,2.74,133.0,275.0,185.0,45.0,-60.0,0.08,60,,23,28,45,0
72270831,2014:08:02T22:47:56.98,40.583333333333336,-124.08333333333333,17.54,2.51,135.0,55.0,145.0,40.0,-140.0,0.1,42,,20,25,30,0
72271151,2014:08:03T12:11:14.41,40.9,-124.28333333333333,26.69,2.34,192.0,190.0,100.0,5.0,20.0,0.07,29,,30,43,20,0
72273535,2014:08:14T01:16:11.13,40.35,-124.06666666666666,8.46,2.46,44.0,190.0,100.0,40.0,100.0,0.07,46,,30,15,30,0
72284206,2014:08:25T21:57:20.09,40.4,-123.25,26.61,2.66,30.0,110.0,200.0,65.0,-110.0,0.14,51,,18,20,20,0
72290906,2014:09:04T00:34:57.13,40.6,-123.9,19.91,2.45,45.0,195.0,105.0,60.0,-130.0,0.13,42,,18,18,20,0
72290906,2014:09:04T00:34:57.13,40.6,-123.9,19.91,2.45,45.0,150.0,240.0,20.0,120.0,0.19,42,,10,18,10,1
72291051,2014:09:04T04:32:42.11,40.61666666666667,-124.31666666666666,29.32,2.57,187.0,60.0,150.0,70.0,-150.0,0.0,26,,15,25,25,0
72293696,2014:09:07T15:45:35.08,40.3,-124.6,19.17,2.99,231.0,140.0,230.0,35.0,70.0,0.12,75,,20,13,10,0
72298936,2014:09:14T20:17:46.36,39.75,-123.11666666666666,7.08,3.55,27.0,190.0,100.0,35.0,90.0,0.11,128,,23,13,25,0
72302716,2014:09:20T20:33: 4.51,40.9,-124.26666666666667,26.77,2.94,173.0,160.0,250.0,85.0,70.0,0.1,77,,15,30,35,0
72318396,2014:10:01T06:28:38.54,40.166666666666664,-123.16666666666667,37.37,2.47,39.0,105.0,195.0,55.0,-80.0,0.11,41,,25,15,40,0
72318396,2014:10:01T06:28:38.54,40.166666666666664,-123.16666666666667,37.37,2.47,39.0,55.0,145.0,90.0,-150.0,0.18,41,,28,35,35,1
72320401,2014:10:04T11:10:32.38,40.35,-123.41666666666667,27.56,2.37,35.0,130.0,220.0,70.0,-90.0,0.04,42,,53,15,15,0
72322146,2014:10:07T04:03:24.83,40.15,-123.2,36.71,3.06,28.0,235.0,145.0,65.0,-160.0,0.03,111,,15,33,30,0
72322191,2014:10:07T06:41: 9.27,40.15,-123.2,36.87,2.05,59.0,240.0,150.0,70.0,-160.0,0.02,35,,28,43,45,0
72322446,2014:10:07T15:58: 9.75,40.15,-123.18333333333334,36.42,2.3,62.0,120.0,210.0,60.0,-30.0,0.09,43,,23,20,30,0
72322541,2014:10:07T20:57: 3.77,40.36666666666667,-124.28333333333333,26.43,2.01,169.0,130.0,220.0,65.0,0.0,0.04,27,,20,53,30,0
72325626,2014:10:12T13:23:48.06,40.38333333333333,-123.68333333333334,24.78,2.25,47.0,110.0,200.0,30.0,-70.0,0.04,31,,43,23,25,0
72330211,2014:10:19T14:24: 4.46,40.266666666666666,-124.36666666666666,22.33,4.24,234.0,145.0,235.0,35.0,60.0,0.06,121,,15,10,15,0
71087474,2014:10:21T19:05:41.43,40.28333333333333,-124.35,19.91,2.31,231.0,110.0,200.0,70.0,10.0,0.12,37,,13,35,30,0
72331656,2014:10:22T13:13:54.87,40.266666666666666,-124.35,21.87,2.24,230.0,180.0,90.0,30.0,80.0,0.12,34,,18,13,20,0
72332561,2014:10:24T09:01:28.85,40.483333333333334,-124.21666666666667,25.42,2.12,126.0,165.0,255.0,70.0,50.0,0.07,27,,15,18,25,0
72332561,2014:10:24T09:01:28.85,40.483333333333334,-124.21666666666667,25.42,2.12,126.0,60.0,150.0,65.0,-180.0,0.13,27,,15,38,25,1
72334426,2014:10:28T15:31: 1.02,40.266666666666666,-124.36666666666666,22.32,2.45,232.0,160.0,250.0,30.0,50.0,0.03,39,,48,13,30,0
72334426,2014:10:28T15:31: 1.02,40.266666666666666,-124.36666666666666,22.32,2.45,232.0,70.0,160.0,75.0,80.0,0.06,39,,35,25,20,1
72336776,2014:11:01T23:03: 2.90,40.7,-124.23333333333333,10.45,2.37,161.0,210.0,120.0,20.0,110.0,0.13,27,,20,18,35,0
72336776,2014:11:01T23:03: 2.90,40.7,-124.23333333333333,10.45,2.37,161.0,255.0,165.0,65.0,180.0,0.15,27,,18,43,30,1
72336831,2014:11:02T02:39:58.51,40.86666666666667,-123.45,22.98,2.12,54.0,65.0,155.0,5.0,-130.0,0.08,30,,53,18,40,0
72336831,2014:11:02T02:39:58.51,40.86666666666667,-123.45,22.98,2.12,54.0,175.0,265.0,90.0,90.0,0.08,30,,20,8,10,1
72337810,2014:11:09T04:35: 7.94,40.78333333333333,-125.15,23.04,2.68,231.0,205.0,115.0,50.0,-120.0,0.19,41,,93,38,70,0
72342070,2014:11:13T04:45: 6.05,40.86666666666667,-123.28333333333333,29.04,2.41,54.0,225.0,135.0,35.0,160.0,0.16,40,,15,43,20,0
72348066,2014:11:16T20:03:14.49,40.85,-123.45,23.99,2.07,61.0,310.0,220.0,85.0,70.0,0.13,31,,40,35,75,0
72354921,2014:11:25T10:38:23.25,40.266666666666666,-124.35,21.48,2.45,229.0,90.0,180.0,55.0,-10.0,0.1,48,,20,35,40,0
72355376,2014:11:25T18:05:14.21,40.333333333333336,-124.35,16.03,2.07,228.0,155.0,245.0,20.0,100.0,0.12,27,,33,20,30,0
72355376,2014:11:25T18:05:14.21,40.333333333333336,-124.35,16.03,2.07,228.0,65.0,155.0,70.0,-30.0,0.12,27,,20,30,25,1
72356471,2014:11:27T02:59:37.10,40.266666666666666,-124.3,21.5,2.52,217.0,95.0,185.0,70.0,-20.0,0.14,49,,35,50,35,0
72358421,2014:11:30T20:42:21.91,40.46666666666667,-124.18333333333334,25.09,2.91,100.0,250.0,160.0,50.0,-170.0,0.07,71,,20,43,35,0
72358511,2014:12:01T03:33:47.92,40.25,-124.21666666666667,34.78,2.28,101.0,250.0,160.0,55.0,160.0,0.19,26,,93,33,60,0
72369946,2014:12:25T18:09:56.44,40.28333333333333,-124.5,19.11,2.97,233.0,170.0,260.0,75.0,-160.0,0.06,70,,15,30,45,0
72369946,2014:12:25T18:09:56.44,40.28333333333333,-124.5,19.11,2.97,233.0,200.0,110.0,40.0,-100.0,0.06,70,,20,18,20,1
72372181,2014:12:29T13:42:20.95,40.28333333333333,-124.51666666666667,18.93,3.63,233.0,175.0,265.0,75.0,-160.0,0.02,72,,10,25,45,0
72372181,2014:12:29T13:42:20.95,40.28333333333333,-124.51666666666667,18.93,3.63,233.0,190.0,100.0,40.0,-110.0,0.02,72,,18,10,10,1
72374206,2015:01:03T00:19:16.15,40.71666666666667,-123.61666666666666,30.87,2.54,41.0,110.0,200.0,75.0,-90.0,0.08,58,,23,13,20,0
72374321,2015:01:03T05:17:31.57,40.95,-124.45,19.78,2.6,217.0,165.0,255.0,65.0,10.0,0.21,51,,25,43,55,0
72374656,2015:01:03T14:44:52.65,39.8,-123.46666666666667,8.16,3.27,74.0,110.0,200.0,50.0,-130.0,0.13,94,,38,23,35,0
72375611,2015:01:05T02:56:22.91,40.28333333333333,-124.35,19.86,2.43,231.0,130.0,220.0,50.0,50.0,0.12,50,,28,28,35,0
72375611,2015:01:05T02:56:22.91,40.28333333333333,-124.35,19.86,2.43,231.0,95.0,185.0,90.0,30.0,0.15,50,,25,13,20,1
72378641,2015:01:10T10:12:21.52,40.38333333333333,-124.25,10.83,2.86,134.0,135.0,225.0,10.0,130.0,0.12,71,,33,20,25,0
72381006,2015:01:14T10:38:48.20,40.31666666666667,-124.61666666666666,15.91,2.98,234.0,10.0,100.0,85.0,-100.0,0.06,70,,20,25,65,0
72381006,2015:01:14T10:38:48.20,40.31666666666667,-124.61666666666666,15.91,2.98,234.0,270.0,180.0,40.0,20.0,0.08,70,,15,35,20,1
72381011,2015:01:14T10:44:35.04,40.31666666666667,-124.6,16.16,4.28,233.0,160.0,250.0,35.0,-130.0,0.04,82,,10,13,10,0
72381011,2015:01:14T10:44:35.04,40.31666666666667,-124.6,16.16,4.28,233.0,160.0,250.0,60.0,-170.0,0.03,82,,8,20,50,1
72381676,2015:01:15T13:09:21.29,40.56666666666667,-123.73333333333333,26.29,2.31,77.0,175.0,265.0,65.0,140.0,0.07,40,,18,28,40,0
72382986,2015:01:19T02:55: 9.87,40.46666666666667,-124.48333333333333,25.13,2.46,227.0,205.0,115.0,5.0,70.0,0.16,38,,20,23,35,0
72383101,2015:01:19T10:19:16.26,41.11666666666667,-124.46666666666667,6.78,2.16,219.0,130.0,220.0,60.0,20.0,0.12,33,,30,28,30,0
72385361,2015:01:23T21:09:42.54,40.36666666666667,-124.11666666666666,27.34,2.49,61.0,145.0,235.0,85.0,30.0,0.07,44,,18,25,40,0
72385361,2015:01:23T21:09:42.54,40.36666666666667,-124.11666666666666,27.34,2.49,61.0,45.0,135.0,65.0,150.0,0.1,44,,18,38,50,1
72385806,2015:01:25T03:34:38.12,40.31666666666667,-124.63333333333334,17.72,3.16,232.0,85.0,175.0,60.0,0.0,0.06,77,,8,33,15,0
72385806,2015:01:25T03:34:38.12,40.31666666666667,-124.63333333333334,17.72,3.16,232.0,265.0,175.0,70.0,-10.0,0.07,77,,15,35,20,1
72385936,2015:01:25T16:53: 3.37,40.233333333333334,-124.16666666666667,11.0,2.22,141.0,185.0,95.0,60.0,110.0,0.09,29,,33,28,40,0
72386701,2015:01:27T01:45:39.44,40.333333333333336,-124.31666666666666,28.41,2.21,235.0,170.0,260.0,20.0,60.0,0.07,34,,15,10,20,0
72386701,2015:01:27T01:45:39.44,40.333333333333336,-124.31666666666666,28.41,2.21,235.0,40.0,130.0,80.0,130.0,0.09,34,,10,13,35,0
72386701,2015:01:27T01:45:39.44,40.333333333333336,-124.31666666666666,28.41,2.21,235.0,215.0,125.0,45.0,140.0,0.15,34,,13,20,20,1
72387946,2015:01:28T21:08:53.71,40.31666666666667,-124.6,16.88,5.72,230.0,180.0,90.0,80.0,-150.0,0.0,59,,5,10,55,0
72387946,2015:01:28T21:08:53.71,40.31666666666667,-124.6,16.88,5.72,230.0,275.0,185.0,20.0,0.0,0.02,59,,15,25,10,1
71089479,2015:01:28T21:11:14.22,40.28333333333333,-124.36666666666666,21.56,3.1,234.0,225.0,135.0,60.0,-20.0,0.26,33,,20,25,55,0
71089479,2015:01:28T21:11:14.22,40.28333333333333,-124.36666666666666,21.56,3.1,234.0,230.0,140.0,70.0,20.0,0.33,33,,23,35,20,0
71089479,2015:01:28T21:11:14.22,40.28333333333333,-124.36666666666666,21.56,3.1,234.0,100.0,190.0,45.0,70.0,0.41,33,,33,20,20,1
72387966,2015:01:28T21:23: 7.72,40.266666666666666,-124.31666666666666,21.67,2.4,223.0,260.0,170.0,75.0,0.0,0.08,34,,20,53,35,0
72388021,2015:01:28T22:03:51.99,40.3,-124.1,32.27,2.06,81.0,230.0,140.0,80.0,170.0,0.03,30,,15,25,20,0
72388061,2015:01:28T22:34:14.49,40.31666666666667,-124.2,31.08,2.85,106.0,340.0,250.0,85.0,-10.0,0.07,66,,15,28,40,0
72388111,2015:01:28T23:20:49.91,40.233333333333334,-124.16666666666667,10.33,2.16,94.0,165.0,255.0,30.0,110.0,0.08,32,,25,15,45,0
72388201,2015:01:29T01:53:57.93,40.25,-124.21666666666667,23.44,2.71,136.0,175.0,265.0,65.0,-160.0,0.2,71,,20,45,45,0
72388201,2015:01:29T01:53:57.93,40.25,-124.21666666666667,23.44,2.71,136.0,240.0,150.0,55.0,-50.0,0.19,71,,13,23,45,1
72388361,2015:01:29T08:06:53.67,40.266666666666666,-124.35,21.01,2.74,231.0,200.0,110.0,30.0,-100.0,0.08,68,,23,18,35,0
72388361,2015:01:29T08:06:53.67,40.266666666666666,-124.35,21.01,2.74,231.0,270.0,180.0,75.0,30.0,0.09,68,,23,35,25,1
72388556,2015:01:29T17:27: 7.50,40.25,-124.26666666666667,21.56,2.39,176.0,75.0,165.0,50.0,20.0,0.15,48,,23,30,30,0
72388626,2015:01:29T19:13:55.18,40.3,-124.58333333333333,17.7,4.25,232.0,165.0,255.0,60.0,-170.0,0.05,85,,13,23,50,0
72388636,2015:01:29T19:47:43.80,40.31666666666667,-124.58333333333333,19.29,2.95,230.0,270.0,180.0,50.0,0.0,0.0,63,,20,43,30,0
72388636,2015:01:29T19:47:43.80,40.31666666666667,-124.58333333333333,19.29,2.95,230.0,190.0,100.0,30.0,-100.0,0.0,63,,20,20,15,1
72389141,2015:01:30T16:55:10.75,40.35,-124.3,26.82,2.61,188.0,155.0,245.0,70.0,70.0,0.08,62,,20,20,35,0
72389141,2015:01:30T16:55:10.75,40.35,-124.3,26.82,2.61,188.0,120.0,210.0,85.0,80.0,0.13,62,,25,15,10,1
72390166,2015:02:01T19:14:57.34,40.7,-123.51666666666667,23.4,2.01,51.0,5.0,95.0,90.0,-100.0,0.1,27,,35,30,25,0
72390306,2015:02:02T03:01:13.14,40.3,-124.56666666666666,18.12,2.98,231.0,105.0,195.0,70.0,10.0,0.07,71,,10,33,15,0
72390306,2015:02:02T03:01:13.14,40.3,-124.56666666666666,18.12,2.98,231.0,255.0,165.0,50.0,-80.0,0.1,71,,18,5,20,0
72390306,2015:02:02T03:01:13.14,40.3,-124.56666666666666,18.12,2.98,231.0,150.0,240.0,55.0,70.0,0.08,71,,8,8,5,1
72400020,2015:02:23T02:16:49.16,40.25,-124.15,11.8,2.2,56.0,90.0,180.0,25.0,120.0,0.08,30,,33,10,30,0
72400565,2015:02:24T03:28:29.00,40.65,-123.68333333333334,20.53,2.14,69.0,125.0,215.0,35.0,-140.0,0.11,33,,33,23,40,0
72401005,2015:02:24T23:28: 2.05,40.833333333333336,-124.81666666666666,21.27,3.04,220.0,230.0,140.0,65.0,-120.0,0.03,58,,20,30,70,0
72402935,2015:02:28T00:51: 6.42,40.766666666666666,-124.31666666666666,23.92,2.39,187.0,160.0,250.0,30.0,30.0,0.11,31,,13,43,25,0
72402935,2015:02:28T00:51: 6.42,40.766666666666666,-124.31666666666666,23.92,2.39,187.0,225.0,135.0,25.0,160.0,0.12,31,,15,43,30,1
72408590,2015:03:10T07:06:34.83,40.31666666666667,-124.65,13.63,3.79,233.0,105.0,195.0,90.0,10.0,0.09,77,,8,33,15,0
72408590,2015:03:10T07:06:34.83,40.31666666666667,-124.65,13.63,3.79,233.0,270.0,180.0,50.0,-30.0,0.09,77,,18,20,25,1
72409470,2015:03:11T14:29:41.56,40.766666666666666,-123.6,26.58,2.8,72.0,270.0,180.0,65.0,-70.0,0.18,36,,48,38,50,0
72413660,2015:03:19T02:10:59.68,40.43333333333333,-124.65,18.07,2.93,234.0,125.0,215.0,85.0,20.0,0.08,60,,10,20,20,0
72413660,2015:03:19T02:10:59.68,40.43333333333333,-124.65,18.07,2.93,234.0,225.0,135.0,55.0,-110.0,0.13,60,,13,5,10,1
72414080,2015:03:19T22:44:48.22,40.483333333333334,-124.43333333333334,23.41,2.07,233.0,85.0,175.0,10.0,-50.0,0.1,31,,23,0,20,0
72414080,2015:03:19T22:44:48.22,40.483333333333334,-124.43333333333334,23.41,2.07,233.0,230.0,140.0,25.0,150.0,0.14,31,,15,38,25,1
72415885,2015:03:22T21:01:29.90,40.13333333333333,-123.83333333333333,22.1,2.13,74.0,125.0,215.0,90.0,-120.0,0.19,29,,23,13,45,0
72417155,2015:03:25T14:53: 4.19,40.5,-124.4,22.88,2.69,226.0,95.0,185.0,25.0,-40.0,0.14,64,,20,15,35,0
72419005,2015:03:28T11:58:19.21,40.233333333333334,-124.15,12.08,2.21,85.0,220.0,130.0,85.0,160.0,0.08,28,,23,33,45,0
72428841,2015:04:09T08:35:36.65,40.4,-124.61666666666666,19.92,2.55,234.0,150.0,240.0,85.0,50.0,0.1,35,,10,20,15,0
72428841,2015:04:09T08:35:36.65,40.4,-124.61666666666666,19.92,2.55,234.0,235.0,145.0,60.0,-110.0,0.11,35,,33,10,50,1
72429981,2015:04:11T10:36:36.89,40.233333333333334,-123.65,28.62,2.53,45.0,45.0,135.0,90.0,160.0,0.09,54,,15,43,55,0
72428825,2015:04:15T09:46:44.49,41.0,-123.73333333333333,24.23,2.26,76.0,135.0,225.0,85.0,-90.0,0.09,39,,85,38,30,0
72429230,2015:04:16T06:08:14.37,40.483333333333334,-124.18333333333334,21.52,2.04,82.0,145.0,235.0,45.0,60.0,0.09,27,,28,13,25,0
72431840,2015:04:21T04:50:46.05,40.516666666666666,-123.88333333333334,24.33,2.45,79.0,210.0,120.0,25.0,-140.0,0.06,50,,20,25,25,0
72431840,2015:04:21T04:50:46.05,40.516666666666666,-123.88333333333334,24.33,2.45,79.0,265.0,175.0,85.0,-20.0,0.07,50,,18,20,10,1
72432935,2015:04:22T10:27:50.68,39.81666666666667,-123.48333333333333,8.94,2.05,77.0,155.0,245.0,40.0,10.0,0.09,35,,20,45,30,0
72440510,2015:05:05T15:02:46.13,40.3,-124.51666666666667,19.06,2.95,233.0,155.0,245.0,55.0,-180.0,0.08,67,,18,20,50,0
